star_id,ra_deg,dec_deg,mag,reference_epoch_jyear,pm_ra_cosdec_mas_per_year,pm_dec_mas_per_year
TYC 3018-00747-1,189.69290194,40.87469361,6.378,2000.0,-24.300,-13.300
TYC 3018-01302-1,188.94726556,39.68373806,7.270,2000.0,-20.200,-21.000
TYC 3018-01325-1,189.41300028,38.68454722,7.398,2000.0,11.400,-76.100
TYC 3018-02092-1,188.37445778,38.06906833,6.640,2000.0,-78.500,-12.200
TYC 3018-02336-1,185.05642611,37.90215611,6.834,2000.0,-59.300,-8.900
TYC 3018-02755-1,186.46247111,39.01869472,5.117,2000.0,-79.200,-33.700
TYC 3019-02029-1,180.62157611,43.08525889,6.719,2000.0,-347.300,-511.600
TYC 3019-02030-1,180.52936861,43.04547556,5.241,2000.0,-326.500,71.700
TYC 3020-00692-1,186.23754028,42.85465389,7.162,2000.0,-100.800,29.800
TYC 3020-01262-1,186.15893694,41.33240028,7.354,2000.0,-7.300,-15.600
TYC 3020-01698-1,185.94613556,42.54271111,6.066,2000.0,-81.600,15.600
TYC 3020-02112-1,187.01911194,44.79432194,7.486,2000.0,-180.200,-6.700
TYC 3020-02490-1,186.88812333,41.35508306,6.586,2000.0,-12.500,-10.600
TYC 3020-02541-1,188.43780944,41.35681167,4.309,2000.0,-704.900,292.400
TYC 3021-01662-1,194.73642111,39.84425806,6.952,2000.0,-31.100,8.000
TYC 3021-02548-1,191.24857806,39.27859722,6.018,2000.0,-360.200,139.000
TYC 3021-02644-1,192.54500417,37.51688778,5.893,2000.0,-89.700,22.600
TYC 3021-02645-1,194.00763222,38.31824750,2.845,2000.0,,
TYC 3022-00734-1,197.86965028,40.79251139,7.272,2000.0,-34.500,-5.700
TYC 3022-01300-1,196.44493028,39.60429333,7.493,2000.0,-44.700,34.100
TYC 3022-01818-1,197.50549000,38.72375222,7.163,2000.0,-37.900,-2.500
TYC 3022-01892-1,198.26460056,38.27738056,6.887,2000.0,161.600,-101.300
TYC 3022-02304-1,196.55625806,40.92251278,7.476,2000.0,1.900,0.500
TYC 3022-02305-1,198.88350917,40.85517556,5.802,2000.0,-107.700,17.500
TYC 3022-02306-1,199.38597667,40.57256556,4.737,2000.0,-125.800,19.300
TYC 3022-02307-1,198.42907917,40.15284889,5.048,2000.0,-52.100,15.800
TYC 3022-02308-1,197.42517028,38.53387111,6.257,2000.0,-12.100,2.700
TYC 3022-02310-1,197.51360444,38.49887722,5.947,2000.0,-70.400,45.700
TYC 3023-00892-1,191.11301500,44.10299417,6.389,2000.0,-31.200,3.600
TYC 3023-01184-1,191.14053917,43.12660278,7.093,2000.0,-7.300,-3.400
TYC 3023-01787-1,194.16171889,43.55201083,6.983,2000.0,7.100,4.000
TYC 3024-00490-1,198.20637861,42.62661833,6.898,2000.0,-9.200,21.000
TYC 3024-02172-1,195.97252389,43.00760639,7.006,2000.0,-9.500,-5.800
TYC 3025-00337-1,200.38458806,38.88045583,7.462,2000.0,-54.200,-12.800
TYC 3025-01168-1,200.29530972,37.85709750,6.990,2000.0,21.700,1.100
TYC 3026-00391-1,203.59104583,38.78921194,6.396,2000.0,22.600,22.100
TYC 3026-01230-1,206.57956722,38.50365389,6.024,2000.0,-49.700,-13.000
TYC 3027-00358-1,206.88143306,37.89331250,7.108,2000.0,9.000,-2.400
TYC 3027-01203-1,206.74945778,38.54274639,5.618,2000.0,-134.600,-21.600
TYC 3028-01003-1,202.10930167,40.72977972,6.594,2000.0,12.600,-57.900
TYC 3028-01186-1,202.81599528,42.10609028,6.187,2000.0,-96.500,28.100
TYC 3028-01187-1,200.07913944,40.15055694,5.730,2000.0,-58.100,-3.700
TYC 3029-01068-1,205.62029722,41.67425250,6.388,2000.0,-85.900,12.900
TYC 3029-01105-1,206.55679694,41.08884444,5.904,2000.0,-112.500,-44.000
TYC 3030-00083-1,207.17875556,42.33773444,7.202,2000.0,-51.900,-49.700
TYC 3030-00355-1,207.02121861,42.04759917,6.705,2000.0,23.200,-57.700
TYC 3030-00674-1,208.33673417,42.18479806,6.873,2000.0,-36.500,7.100
TYC 3030-01098-1,208.28518139,40.33800167,6.672,2000.0,-9.100,-11.100
TYC 3031-01104-1,200.21300889,43.99012028,6.556,2000.0,-147.100,27.600
TYC 3031-01105-1,200.51654083,43.90333667,6.364,2000.0,-61.300,14.800
TYC 3032-00267-1,203.80879972,44.19701417,6.853,2000.0,-16.500,13.900
TYC 3033-00806-1,207.53375111,42.55728639,7.035,2000.0,6.400,-9.600
TYC 3034-00164-1,210.09759583,39.02993972,6.774,2000.0,15.300,-0.500
TYC 3035-00273-1,216.37145083,38.39309972,6.419,2000.0,5.800,-21.000
TYC 3035-00319-1,215.88044944,39.32813083,7.274,2000.0,21.500,-152.700
TYC 3035-00734-1,214.10157028,39.74469472,6.420,2000.0,-138.100,7.600
TYC 3035-00807-1,214.73203722,38.76736306,6.985,2000.0,0.600,26.600
TYC 3035-00828-1,214.94883000,38.79407361,6.317,2000.0,26.900,-11.200
TYC 3035-00854-1,213.63900083,39.27641750,7.498,2000.0,-4.800,7.700
TYC 3036-01151-1,218.01981222,38.30790306,3.043,2000.0,,
TYC 3037-00160-1,212.49885111,40.77821444,7.284,2000.0,-3.100,-1.900
TYC 3037-00318-1,210.45577056,40.42005528,6.939,2000.0,-16.400,-5.800
TYC 3037-00634-1,211.83779972,42.09855944,7.316,2000.0,11.700,-22.200
TYC 3037-00695-1,212.90464889,42.34069167,6.977,2000.0,-35.900,14.000
TYC 3038-00320-1,215.92479056,40.84438889,6.799,2000.0,-80.800,21.600
TYC 3038-00615-1,214.73809806,42.00509778,7.203,2000.0,40.600,-70.900
TYC 3038-00735-1,213.59818583,41.51900306,6.346,2000.0,-22.300,-107.300
TYC 3039-00237-1,217.40286444,41.79642278,6.439,2000.0,160.600,-220.600
TYC 3039-00526-1,216.86464194,41.02496000,6.680,2000.0,-38.400,-20.300
TYC 3040-00969-1,211.98227778,43.85452083,5.394,2000.0,10.800,-29.800
TYC 3042-00200-1,217.31267278,44.26212167,6.638,2000.0,-35.200,8.400
TYC 3042-00562-1,217.83521139,43.38233361,6.739,2000.0,-15.900,2.400
TYC 3042-00643-1,218.43606111,43.00770917,6.822,2000.0,-45.400,42.500
TYC 3042-00689-1,219.23289083,42.83129333,6.659,2000.0,-92.100,-56.100
TYC 3042-01023-1,219.70949694,44.40454278,5.390,2000.0,-68.300,-18.200
TYC 3042-01024-1,219.55278778,43.64205667,5.896,2000.0,-102.500,31.600
TYC 3043-00923-1,220.24258861,38.15030389,7.461,2000.0,-89.100,169.200
TYC 3043-01060-1,222.27884028,37.81092639,6.181,2000.0,-252.900,110.000
TYC 3044-00710-1,224.85407444,39.64482056,6.730,2000.0,-5.200,31.100
TYC 3044-01352-1,224.90404056,39.26523722,5.674,2000.0,-31.500,42.500
TYC 3045-00450-1,228.73579972,38.30099972,7.175,2000.0,-34.400,47.600
TYC 3045-00492-1,228.39827583,38.26481056,6.325,2000.0,-5.900,-47.300
TYC 3046-00079-1,221.37397806,42.38231750,7.402,2000.0,-67.300,54.200
TYC 3046-00991-1,220.93518250,40.45920722,5.876,2000.0,-13.400,21.000
TYC 3047-00500-1,223.99940306,41.13652333,7.214,2000.0,-9.500,37.200
TYC 3047-01116-1,225.25287250,40.08441528,7.202,2000.0,2.000,-40.800
TYC 3047-01258-1,225.48663139,40.39063306,3.577,2000.0,-40.300,-28.100
TYC 3048-01495-1,228.54288694,42.17144583,6.333,2000.0,22.900,-17.000
TYC 3050-00175-1,225.77761111,44.64443500,6.646,2000.0,-94.000,21.600
TYC 3050-00319-1,225.01515139,44.58634333,7.022,2000.0,-59.200,-2.300
TYC 3050-00397-1,224.42893833,44.46631667,7.407,2000.0,20.400,0.600
TYC 3051-01266-1,228.49698444,43.04797556,6.685,2000.0,-74.300,45.000
TYC 3052-00655-1,232.13025972,38.72373028,6.720,2000.0,31.500,0.700
TYC 3052-02052-1,230.65571028,39.58149361,5.733,2000.0,2.300,-14.000
TYC 3053-00798-1,234.01069139,39.80244889,6.903,2000.0,-455.200,51.000
TYC 3053-01954-1,235.10829639,37.51712611,7.085,2000.0,0.400,-13.700
TYC 3053-02219-1,233.81208778,39.01004833,5.322,2000.0,25.300,7.800
TYC 3053-02220-1,233.95494333,38.37394556,6.441,2000.0,10.100,-9.800
TYC 3054-01032-1,239.60112167,37.82749944,7.373,2000.0,26.700,-7.000
TYC 3054-02093-1,239.37446500,39.69496944,6.420,2000.0,-65.700,49.100
TYC 3054-02094-1,238.94819278,37.94677111,5.466,2000.0,29.700,79.900
TYC 3055-01269-1,230.00972750,40.98375389,6.949,2000.0,-33.300,180.900
TYC 3055-02340-1,232.94579917,40.89936556,4.992,2000.0,-18.500,-12.400
TYC 3055-02341-1,232.73229556,40.83306806,5.219,2000.0,10.300,-8.500
TYC 3056-00649-1,236.55693611,42.46837167,7.495,2000.0,-33.600,14.000
TYC 3056-01900-1,234.45647639,40.35329639,5.353,2000.0,61.500,59.400
TYC 3057-02021-1,238.16754222,42.45006333,4.664,2000.0,440.300,630.300
TYC 3058-00647-1,231.49613389,44.30223139,7.316,2000.0,15.800,2.700
TYC 3058-02173-1,230.17353056,44.43461611,6.183,2000.0,41.600,-103.700
TYC 3059-00791-1,233.69731750,44.06748389,7.252,2000.0,-8.700,65.900
TYC 3059-01250-1,233.79185361,43.16744194,6.852,2000.0,-46.900,41.700
TYC 3059-01251-1,234.59483556,43.60425000,6.818,2000.0,-17.800,4.200
TYC 3059-01357-1,235.08933583,43.84622306,7.199,2000.0,-21.200,65.900
TYC 3060-00108-1,237.73861500,42.56534139,7.437,2000.0,0.100,30.000
TYC 3060-00820-1,236.84515667,44.59875306,7.442,2000.0,20.800,15.100
TYC 3060-01793-1,239.60703722,43.21372972,7.425,2000.0,-17.100,-8.200
TYC 3060-01880-1,238.65781667,43.13841167,5.556,2000.0,-33.200,66.000
TYC 3060-01881-1,238.87754222,42.56615472,5.729,2000.0,-25.200,16.500
TYC 3061-01027-1,241.23834028,39.15639028,6.735,2000.0,-571.900,52.200
TYC 3061-01681-1,240.22889694,39.17748778,6.767,2000.0,16.700,11.300
TYC 3061-01959-1,243.30390861,38.07235861,7.121,2000.0,-20.400,24.800
TYC 3061-02005-1,243.02727861,39.05557361,6.531,2000.0,-2.800,-22.800
TYC 3062-00838-1,243.36517556,39.82438972,7.268,2000.0,0.100,16.100
TYC 3062-01832-1,244.75242806,37.76581972,7.346,2000.0,-17.200,-45.300
TYC 3062-02252-1,244.98014861,39.70859167,5.528,2000.0,-132.400,1.400
TYC 3063-00789-1,249.51686806,39.57736500,6.872,2000.0,-29.000,-61.300
TYC 3063-01445-1,249.78733500,38.34499306,7.429,2000.0,-8.800,-2.800
TYC 3063-01552-1,248.42435694,38.09087278,6.636,2000.0,-35.500,82.500
TYC 3064-01418-1,240.50888444,40.02277778,6.989,2000.0,-58.500,29.900
TYC 3064-01430-1,242.32350028,41.09504833,6.756,2000.0,-209.900,61.600
TYC 3064-01796-1,242.94835194,42.37451028,6.043,2000.0,-6.800,25.600
TYC 3065-01131-1,246.58944917,40.80960944,7.031,2000.0,22.000,-54.000
TYC 3065-01992-1,244.19363972,40.03831111,6.916,2000.0,-12.700,23.400
TYC 3066-02213-1,248.52578611,42.43690389,4.193,2000.0,-10.800,53.800
TYC 3066-02214-1,247.16052528,41.88168889,5.047,2000.0,30.000,-4.900
TYC 3067-00576-1,242.60087972,43.81834250,6.704,2000.0,132.600,-297.000
TYC 3067-01336-1,240.04921083,44.27960944,6.902,2000.0,30.700,-45.600
TYC 3067-01819-1,242.74709889,43.05494306,7.472,2000.0,-25.900,26.700
TYC 3067-01842-1,242.19249472,44.93482528,4.216,2000.0,-28.000,39.800
TYC 3068-01220-1,246.20027556,44.68992833,7.227,2000.0,2.000,2.900
TYC 3069-00054-1,249.37569167,43.56469361,7.272,2000.0,4.700,19.300
TYC 3069-01817-1,246.71434111,44.95437083,7.418,2000.0,-20.700,7.700
TYC 3070-01293-1,251.90736556,37.56023000,7.168,2000.0,-5.900,-4.000
TYC 3070-01595-1,250.72391361,38.92245444,3.577,2000.0,35.600,-84.500
TYC 3072-01371-1,255.02272389,39.10036333,7.359,2000.0,-55.100,117.000
TYC 3072-01383-1,255.13302250,38.90844583,7.452,2000.0,12.400,-43.700
TYC 3072-01850-1,257.39868417,38.29340806,7.411,2000.0,-6.400,34.700
TYC 3073-00798-1,258.36337667,38.98509056,7.124,2000.0,9.000,-17.200
TYC 3073-02071-1,259.59699889,38.81122444,6.075,2000.0,-15.700,73.700
TYC 3076-00781-1,256.94460917,40.51613611,6.338,2000.0,-39.700,-34.200
TYC 3076-01566-1,257.38866833,40.77701500,5.209,2000.0,-43.100,6.200
TYC 3078-00360-1,251.83227111,42.23897639,6.096,2000.0,1.300,-26.800
TYC 3079-00031-1,252.65061333,41.89635417,6.412,2000.0,-70.900,63.300
TYC 3079-00253-1,254.45910556,42.51254611,6.501,2000.0,-8.800,-43.200
TYC 3079-00733-1,253.38432361,42.82561167,6.883,2000.0,121.000,-325.800
TYC 3080-00957-1,255.39016639,42.72711194,7.337,2000.0,10.100,17.400
TYC 3081-00980-1,257.95917361,41.73010833,6.886,2000.0,0.800,0.000
TYC 3082-00784-1,252.41905722,43.43046028,6.308,2000.0,-11.300,-10.000
TYC 3082-01463-1,251.29917361,43.21728750,6.226,2000.0,-9.400,-49.600
TYC 3083-00618-1,253.57898722,43.40639222,7.155,2000.0,-18.000,2.100
TYC 3084-00690-1,256.27058500,43.81223917,6.455,2000.0,3.800,0.000
TYC 3085-00346-1,258.09548750,43.73683444,7.315,2000.0,32.300,179.900
TYC 3086-00235-1,261.16179278,39.20950667,7.477,2000.0,-18.100,20.600
TYC 3086-02092-1,261.00942861,38.58270000,6.614,2000.0,-10.100,36.400
TYC 3087-02290-1,262.66753333,38.88216944,6.489,2000.0,0.500,12.700
TYC 3088-00450-1,265.55554889,38.07042167,7.363,2000.0,-104.000,114.500
TYC 3088-01709-1,266.47383611,38.88146083,6.646,2000.0,2.100,-32.200
TYC 3088-02412-1,266.49352028,39.32250417,6.694,2000.0,6.500,8.200
TYC 3089-01436-1,268.17658222,38.82064056,7.204,2000.0,-4.900,-4.600
TYC 3089-02127-1,269.28743528,37.80288278,6.992,2000.0,-33.900,19.400
TYC 3090-01896-1,260.43172000,39.97480083,5.636,2000.0,9.700,-61.700
TYC 3091-00732-1,263.67241056,40.90921250,7.174,2000.0,4.900,22.200
TYC 3091-02146-1,263.28045333,41.24359222,5.847,2000.0,-68.000,-62.500
TYC 3093-01946-1,267.80847500,40.07244056,6.624,2000.0,-15.700,9.400
TYC 3093-01947-1,268.32509250,40.00784167,5.278,2000.0,5.900,45.700
TYC 3093-01948-1,268.01970611,39.98197083,6.156,2000.0,-12.200,51.500
TYC 3096-01705-1,265.30744028,41.65495472,7.131,2000.0,-8.000,9.700
TYC 3097-01310-1,268.50587528,42.64708528,7.450,2000.0,7.200,3.000
TYC 3097-01755-1,268.23654417,42.21247389,7.483,2000.0,-12.800,-4.700
TYC 3098-00870-1,260.12575167,44.19203000,6.955,2000.0,-6.200,43.200
TYC 3099-01269-1,264.87729500,44.00119500,6.884,2000.0,-26.000,27.500
TYC 3099-01640-1,263.67241917,43.39735722,7.385,2000.0,40.300,-46.900
TYC 3099-01814-1,264.51428417,43.59892889,7.048,2000.0,10.500,-11.000
TYC 3100-02307-1,265.15632667,43.47053611,6.492,2000.0,55.700,57.100
TYC 3100-02308-1,265.77324556,44.08424000,6.558,2000.0,-41.800,34.200
TYC 3101-00104-1,269.17915083,44.98738250,6.910,2000.0,-4.600,-4.500
TYC 3101-01859-1,269.48571944,43.41711583,6.820,2000.0,-11.300,0.700
TYC 3101-01860-1,269.90368528,43.23520056,6.842,2000.0,-6.800,76.100
TYC 3102-01975-1,272.40685222,38.45887167,6.483,2000.0,-318.900,-467.800
TYC 3103-01476-1,272.80419139,39.10056250,7.026,2000.0,-4.700,0.000
TYC 3103-01695-1,273.27009806,38.77347611,6.022,2000.0,-8.700,7.300
TYC 3104-01010-1,275.93361500,38.34507778,6.911,2000.0,-10.600,16.100
TYC 3104-01257-1,276.34634750,38.44094333,7.327,2000.0,0.000,0.400
TYC 3104-01866-1,275.98864389,38.73917667,6.566,2000.0,8.800,12.900
TYC 3105-00820-1,278.83975333,38.89484667,6.966,2000.0,-6.900,-3.300
TYC 3105-00934-1,278.21454528,38.83350167,7.017,2000.0,-7.000,-83.700
TYC 3105-01891-1,279.38021667,37.78061583,7.205,2000.0,5.100,16.000
TYC 3106-02121-1,271.17991722,40.08412583,6.577,2000.0,24.700,24.100
TYC 3107-02718-1,273.17759306,41.14694083,6.471,2000.0,-9.300,-44.700
TYC 3107-02719-1,274.27892917,40.93658083,6.232,2000.0,-169.500,66.900
TYC 3107-02720-1,274.45165583,40.30351694,7.310,2000.0,-1.700,6.100
TYC 3108-02592-1,276.05750500,39.50724944,5.111,2000.0,-22.800,-4.600
TYC 3109-00629-1,277.74098889,41.10640750,7.301,2000.0,-23.800,22.200
TYC 3109-00630-1,278.28518250,40.53231389,7.043,2000.0,29.500,4.300
TYC 3109-00722-1,279.88761139,40.93506222,6.221,2000.0,14.600,0.100
TYC 3109-00964-1,277.63687083,40.97580972,7.126,2000.0,-1.400,-18.100
TYC 3109-02214-1,278.31090250,40.15951750,7.297,2000.0,-42.400,51.400
TYC 3109-02453-1,279.52696667,39.66830556,6.238,2000.0,5.700,8.400
TYC 3110-00287-1,271.20336917,42.95772639,7.308,2000.0,-1.000,19.200
TYC 3110-00590-1,271.12458528,42.86061833,7.217,2000.0,3.300,3.500
TYC 3110-01891-1,271.25338861,41.94606167,6.408,2000.0,-14.900,94.000
TYC 3111-01983-1,273.27994611,41.47566278,7.453,2000.0,51.400,-128.100
TYC 3111-02338-1,273.91158278,42.15934139,5.537,2000.0,-2.600,1.400
TYC 3112-01093-1,276.04560333,42.46694972,6.664,2000.0,4.200,-18.000
TYC 3113-00497-1,278.97796944,43.05561528,7.372,2000.0,-18.500,-5.800
TYC 3113-01841-1,278.81038000,41.58136306,7.205,2000.0,1.800,83.700
TYC 3114-01018-1,272.22273361,43.56272861,7.281,2000.0,-13.700,25.900
TYC 3114-01159-1,270.62870750,44.23404611,7.305,2000.0,-40.100,-67.400
TYC 3114-01472-1,270.62652917,43.26855361,7.450,2000.0,1.000,15.300
TYC 3114-01636-1,272.09082778,44.11252278,6.882,2000.0,20.700,27.700
TYC 3114-01637-1,271.86974500,43.46202500,5.099,2000.0,-6.200,-56.100
TYC 3115-01405-1,273.37210083,43.33181528,7.398,2000.0,-6.200,-35.600
TYC 3115-02037-1,272.70836083,44.59833333,6.920,2000.0,2.200,-15.900
TYC 3116-01100-1,275.99976972,43.90774222,6.833,2000.0,18.800,-4.100
TYC 3117-01319-1,279.18971889,43.22183972,6.241,2000.0,21.900,-9.800
TYC 3118-01380-1,280.05077389,38.36717750,6.517,2000.0,15.900,5.800
TYC 3118-02030-1,281.02146556,38.53304722,6.755,2000.0,-9.300,15.500
TYC 3118-02079-1,280.81904444,39.30008056,6.638,2000.0,0.200,-7.800
TYC 3118-02080-1,281.19307056,37.60505417,4.342,2000.0,24.800,24.000
TYC 3118-02081-1,281.20080306,37.59456667,5.621,2000.0,19.700,21.300
TYC 3119-01066-1,282.85393472,38.62647056,7.213,2000.0,324.000,45.900
TYC 3119-02078-1,283.00625639,37.51652861,7.306,2000.0,1.100,-5.000
TYC 3119-02447-1,284.80121722,39.21732139,6.378,2000.0,0.000,0.200
TYC 3119-02529-1,282.66680000,39.34016972,7.372,2000.0,9.500,-0.600
TYC 3119-02531-1,282.86179361,39.32056778,7.269,2000.0,5.300,9.800
TYC 3119-02541-1,284.50792250,38.26618361,5.868,2000.0,-4.900,1.000
TYC 3120-01216-1,287.44197778,37.79427806,6.850,2000.0,-4.600,-29.000
TYC 3121-02160-1,289.33320889,39.12112167,6.685,2000.0,9.500,-20.100
TYC 3121-02285-1,288.43953639,39.14597139,4.373,2000.0,-1.900,-0.700
TYC 3121-02286-1,289.28781056,39.02856917,7.097,2000.0,25.300,24.300
TYC 3121-02287-1,289.09206278,38.13372667,4.476,2000.0,-2.000,1.400
TYC 3122-01099-1,280.42046056,40.71792500,6.677,2000.0,23.600,-39.500
TYC 3122-03438-1,281.08462278,39.67068167,6.100,2000.0,,
TYC 3122-03438-2,281.08473833,39.66998389,5.008,2000.0,11.100,61.000
TYC 3122-03439-1,281.09490083,39.61260528,5.246,2000.0,7.600,54.200
TYC 3122-03439-2,281.09574333,39.61264194,5.383,2000.0,7.600,54.200
TYC 3123-00563-1,284.58347000,39.64182972,7.463,2000.0,10.200,-23.600
TYC 3123-01062-1,284.69411278,40.67919444,6.167,2000.0,2.000,-0.500
TYC 3123-01294-1,283.55969333,41.22574722,7.384,2000.0,43.000,22.900
TYC 3123-01442-1,283.32708167,40.99514889,6.873,2000.0,-16.000,18.700
TYC 3123-01905-1,283.85689833,40.17715000,6.837,2000.0,0.900,2.300
TYC 3124-00983-1,285.07941889,40.68403389,6.770,2000.0,2.600,-14.800
TYC 3124-01948-1,286.82991000,41.05411306,7.120,2000.0,4.500,-1.300
TYC 3125-00259-1,289.74211417,40.36043889,6.870,2000.0,6.300,8.000
TYC 3125-00267-1,289.90766694,40.26716806,7.486,2000.0,-2.600,-0.400
TYC 3125-00334-1,288.07250250,41.23776861,7.308,2000.0,1.700,-21.300
TYC 3125-00461-1,288.93227333,40.36003333,7.107,2000.0,-68.900,-46.400
TYC 3125-01735-1,287.84648167,40.42915472,6.200,2000.0,8.400,-25.800
TYC 3125-01837-1,287.95021472,39.95698833,7.257,2000.0,-7.500,41.600
TYC 3125-03797-1,288.00131917,39.42074083,7.500,2000.0,8.000,10.400
TYC 3126-03346-1,281.55420500,41.44181028,6.031,2000.0,-0.400,1.300
TYC 3127-00067-1,282.62931722,42.91209583,7.440,2000.0,6.500,22.000
TYC 3127-00807-1,283.03021778,41.38324833,6.256,2000.0,-5.400,-1.500
TYC 3127-01056-1,282.95277889,41.46513611,7.454,2000.0,-1.100,2.100
TYC 3127-01282-1,283.36877750,42.90262083,6.803,2000.0,28.500,-3.300
TYC 3127-01407-1,284.35590361,42.10379472,7.296,2000.0,-82.400,-143.300
TYC 3127-01558-1,283.89877028,42.06018444,6.700,2000.0,20.800,44.100
TYC 3127-02260-1,283.71740917,41.60273000,5.571,2000.0,-1.100,-1.600
TYC 3128-00440-1,286.35583222,42.17767417,7.408,2000.0,5.300,-7.600
TYC 3128-00786-1,285.20903194,42.25286500,6.876,2000.0,-12.300,-142.900
TYC 3128-01252-1,286.57097778,41.41378611,6.472,2000.0,1.600,-1.200
TYC 3128-01563-1,285.41556972,41.49001694,7.275,2000.0,-76.600,30.400
TYC 3129-01713-1,287.61095667,42.60134694,7.472,2000.0,2.000,0.800
TYC 3129-01848-1,289.28740833,41.26482528,7.195,2000.0,0.700,-8.200
TYC 3129-01914-1,287.64149333,42.02218472,7.098,2000.0,4.800,7.000
TYC 3130-00268-1,280.26453917,44.27110306,7.334,2000.0,2.000,0.700
TYC 3130-01267-1,281.61709861,43.56083194,7.353,2000.0,-1.100,-1.400
TYC 3130-02958-1,282.33611528,43.73429694,6.635,2000.0,2.100,39.500
TYC 3130-02982-1,280.73095806,44.92530306,7.280,2000.0,-12.200,-21.600
TYC 3131-01036-1,283.24893056,43.71355111,7.337,2000.0,-28.400,-34.900
TYC 3131-01425-1,283.98808639,44.22831083,6.974,2000.0,16.900,26.800
TYC 3131-01454-1,282.68002611,43.95737944,7.196,2000.0,-15.400,23.000
TYC 3131-01496-1,284.77396806,43.72098528,6.851,2000.0,0.000,15.100
TYC 3131-01786-1,283.06883750,43.70992056,7.477,2000.0,-26.700,-2.400
TYC 3131-02004-1,284.98860917,43.25362722,7.109,2000.0,25.000,42.900
TYC 3131-02155-1,283.83369083,43.94590167,4.355,2000.0,19.900,81.300
TYC 3132-01607-1,286.83325917,43.31522639,7.397,2000.0,4.600,40.700
TYC 3132-02047-1,286.06552472,43.88037778,7.054,2000.0,-2.400,15.200
TYC 3133-01464-1,287.54980222,44.55997889,7.356,2000.0,8.700,-1.600
TYC 3134-00116-1,291.90165250,37.94120667,6.273,2000.0,-0.700,-3.700
TYC 3134-02254-1,290.67048278,37.58120028,6.717,2000.0,-12.100,10.700
TYC 3135-00039-1,294.32329361,38.59419389,6.962,2000.0,-0.400,7.300
TYC 3135-00133-1,294.23602361,38.38382833,6.479,2000.0,4.000,0.300
TYC 3135-00564-1,293.40179472,38.76192167,6.625,2000.0,7.700,24.000
TYC 3136-00139-1,295.79484028,38.67171278,6.494,2000.0,7.800,-0.200
TYC 3136-01424-1,297.36457861,38.71016972,6.218,2000.0,6.200,-8.500
TYC 3136-01425-1,296.86573417,38.40761639,5.809,2000.0,3.900,-0.300
TYC 3137-01559-1,299.37094417,38.45824722,6.678,2000.0,3.600,7.700
TYC 3137-01989-1,299.64314194,38.10569083,6.686,2000.0,3.000,-2.800
TYC 3137-03194-1,299.46522972,38.12113667,7.405,2000.0,0.700,-7.800
TYC 3137-03764-1,297.64161444,38.72217361,5.376,2000.0,11.700,105.900
TYC 3137-03765-1,298.96567222,38.48670361,4.930,2000.0,1.600,1.400
TYC 3137-03766-1,297.69528889,37.82631250,6.370,2000.0,3.800,5.400
TYC 3138-00672-1,292.16050361,39.94084917,7.001,2000.0,1.600,-7.000
TYC 3138-00750-1,291.68430056,39.96150611,7.399,2000.0,-2.500,-0.200
TYC 3138-01210-1,290.11290861,39.92620444,6.890,2000.0,12.400,-4.100
TYC 3138-01424-1,290.94903889,39.59036722,7.119,2000.0,31.600,36.600
TYC 3140-00726-1,296.64979722,39.51119556,7.484,2000.0,2.500,-7.800
TYC 3140-01080-1,295.93457139,39.74226250,7.321,2000.0,8.300,31.000
TYC 3140-01594-1,295.73439972,40.72175889,7.025,2000.0,4.100,-6.900
TYC 3140-02272-1,296.20454472,40.71686194,6.572,2000.0,-68.200,-24.500
TYC 3140-02348-1,295.49010722,40.25405667,6.243,2000.0,-10.500,32.000
TYC 3140-02578-1,295.76874194,39.99707722,6.978,2000.0,-6.000,19.300
TYC 3140-02645-1,295.41582472,40.02231333,6.930,2000.0,22.900,15.500
TYC 3140-02787-1,297.18343306,39.91660306,7.059,2000.0,66.500,24.200
TYC 3141-01352-1,299.50990389,40.92680222,7.411,2000.0,9.200,15.900
TYC 3141-03158-1,298.93651917,40.39175083,7.354,2000.0,-4.000,-6.600
TYC 3141-03475-1,298.91919333,40.17289250,6.735,2000.0,5.200,3.800
TYC 3141-03692-1,297.65553833,40.59977778,5.669,2000.0,-2.700,-6.400
TYC 3141-03693-1,299.30776194,40.36782444,5.439,2000.0,6.500,2.600
TYC 3142-00792-1,290.75155333,42.97418667,7.003,2000.0,3.600,1.900
TYC 3142-00928-1,290.26177694,42.68705306,7.168,2000.0,-14.900,-38.900
TYC 3143-00184-1,293.57575861,41.92723694,6.674,2000.0,13.600,-8.500
TYC 3143-00520-1,293.58003306,41.42904361,7.151,2000.0,6.400,-1.600
TYC 3143-00747-1,292.82561778,42.98695750,7.289,2000.0,-6.700,14.500
TYC 3143-02178-1,294.86027778,42.81821472,5.388,2000.0,22.100,28.800
TYC 3143-02179-1,293.67190444,42.41258000,5.344,2000.0,2.800,-31.100
TYC 3144-00810-1,295.17145167,43.07782833,6.361,2000.0,2.300,-0.700
TYC 3144-02753-1,295.93784556,41.77308667,6.038,2000.0,18.500,9.100
TYC 3145-00716-1,298.64723500,41.46443972,7.488,2000.0,-12.000,-22.900
TYC 3145-01210-1,299.48382389,42.26079306,6.557,2000.0,-3.400,-11.600
TYC 3145-02518-1,298.41037000,41.35580750,6.946,2000.0,-2.700,-12.800
