star_id,ra_deg,dec_deg,mag,reference_epoch_jyear,pm_ra_cosdec_mas_per_year,pm_dec_mas_per_year
TYC 1458-00627-1,201.41702750,15.56406694,6.952,2000.0,-61.800,-0.700
TYC 1458-00684-1,202.11130972,15.70826889,7.969,2000.0,-56.900,12.600
TYC 1458-00684-2,202.11124750,15.70883028,8.418,2000.0,-56.900,12.600
TYC 1458-00885-1,200.03908278,15.56405111,7.333,2000.0,-106.500,-16.800
TYC 1458-00927-1,200.85842167,17.29631806,7.588,2000.0,2.300,7.600
TYC 1458-01016-1,200.74973694,15.25056444,7.712,2000.0,-51.500,8.300
TYC 1458-01086-1,200.41978333,16.08152694,7.373,2000.0,-40.200,-38.100
TYC 1459-00445-1,205.29278389,15.92899861,8.425,2000.0,10.800,3.400
TYC 1459-00499-1,203.45931861,17.42516444,8.316,2000.0,-16.700,-23.900
TYC 1459-00574-1,203.45809278,16.27308722,8.261,2000.0,8.100,-25.100
TYC 1460-00132-1,206.81675028,17.45677917,4.536,2000.0,-480.800,50.400
TYC 1460-00222-1,205.63645194,15.14707583,7.373,2000.0,21.600,-18.700
TYC 1460-00445-1,206.41400778,15.95918361,8.307,2000.0,-3.200,11.100
TYC 1460-00851-1,205.95313639,17.40755000,7.994,2000.0,-68.700,-22.300
TYC 1460-01180-1,207.36956306,15.79780833,4.210,2000.0,-93.700,43.100
TYC 1461-00102-1,202.50488028,19.06183806,7.342,2000.0,12.600,112.500
TYC 1461-00185-1,200.10737278,17.58049667,7.361,2000.0,-110.400,48.000
TYC 1461-00351-1,200.93644139,19.09124028,7.919,2000.0,22.800,-16.800
TYC 1461-00490-1,202.22798750,19.79056417,8.341,2000.0,-10.700,22.900
TYC 1461-00803-1,200.45289694,17.76551028,7.848,2000.0,-21.600,-12.100
TYC 1461-00806-1,200.06576056,17.76603444,7.229,2000.0,-7.400,-80.000
TYC 1461-01195-1,200.76303417,18.27834028,7.913,2000.0,-22.400,10.700
TYC 1462-00022-1,205.17017806,19.20031333,7.701,2000.0,-92.600,-66.300
TYC 1462-00202-1,205.16873889,19.95566250,5.758,2000.0,-54.400,22.600
TYC 1462-00262-1,202.92530889,18.96635639,7.994,2000.0,-33.800,-44.400
TYC 1462-00340-1,203.55031306,18.41578611,8.428,2000.0,-19.900,9.500
TYC 1462-00473-1,205.20001444,17.80081111,8.294,2000.0,13.300,4.800
TYC 1462-00894-1,202.82493306,17.57655667,8.386,2000.0,-34.000,3.900
TYC 1462-00933-1,204.75962944,18.26537056,6.596,2000.0,-47.300,-21.500
TYC 1463-00035-1,207.46177361,19.34703194,7.765,2000.0,-35.400,3.900
TYC 1463-00055-1,207.10188250,18.24894778,8.483,2000.0,6.400,6.300
TYC 1463-00084-1,207.52604972,18.62899167,6.860,2000.0,-42.800,-23.600
TYC 1463-00660-1,206.27865806,18.36779694,7.978,2000.0,-17.400,32.500
TYC 1463-00919-1,206.98902472,18.94443833,7.767,2000.0,-18.900,-22.400
TYC 1464-00044-1,202.27625278,22.18269389,8.256,2000.0,-232.900,14.800
TYC 1464-00112-1,200.48595806,22.31091861,8.327,2000.0,-85.500,-38.000
TYC 1464-00419-1,200.60820222,20.69675500,7.458,2000.0,-9.100,22.400
TYC 1464-00878-1,201.83141194,20.27225444,8.338,2000.0,3.000,-21.300
TYC 1465-00141-1,205.17025611,20.01355167,7.384,2000.0,-47.900,23.600
TYC 1465-00611-1,203.79819889,22.49942500,6.968,2000.0,-258.700,119.900
TYC 1465-00642-1,205.08804333,22.23255889,7.849,2000.0,7.500,2.100
TYC 1465-00941-1,203.67313139,20.64635167,8.328,2000.0,-34.700,4.600
TYC 1465-01022-1,203.78413861,20.78197222,7.946,2000.0,-118.200,-36.900
TYC 1465-01157-1,205.25981833,22.49582889,5.736,2000.0,-15.700,-25.000
TYC 1466-00376-1,207.58593861,21.25558167,7.371,2000.0,-35.900,16.500
TYC 1466-00649-1,206.21446639,20.47234111,8.374,2000.0,-20.500,-18.800
TYC 1466-00686-1,205.70419111,20.46481389,8.221,2000.0,-63.000,37.100
TYC 1466-00869-1,205.99632222,21.81810000,8.410,2000.0,-32.900,-14.000
TYC 1466-01081-1,207.59802583,21.27658944,6.925,2000.0,-33.500,13.400
TYC 1466-01082-1,207.42841917,21.26406583,5.075,2000.0,25.200,17.700
TYC 1467-00024-1,208.68475806,15.27762694,8.009,2000.0,28.800,-26.800
TYC 1467-00202-1,210.40526583,16.75762528,7.441,2000.0,-122.800,21.900
TYC 1467-00523-1,209.46713361,16.20221444,7.592,2000.0,14.300,-48.400
TYC 1467-00565-1,210.18545139,15.37649222,8.211,2000.0,1.900,6.100
TYC 1467-00946-1,209.52625556,16.40308056,7.438,2000.0,44.300,-7.500
TYC 1467-00948-1,209.75170000,15.54869639,8.151,2000.0,-40.200,-14.000
TYC 1467-01099-1,208.13614139,16.72905611,6.831,2000.0,-8.300,-19.800
TYC 1467-01328-1,209.15410194,15.89096583,6.925,2000.0,-52.800,54.700
TYC 1468-00118-1,213.24655750,15.87951222,8.358,2000.0,-38.700,11.000
TYC 1468-00543-1,212.09648194,17.10796056,8.388,2000.0,-41.000,20.800
TYC 1468-00734-1,212.68075083,15.29076083,7.100,2000.0,-13.200,-3.000
TYC 1468-00955-1,211.96933000,16.86666472,7.929,2000.0,-5.900,-21.700
TYC 1468-01059-1,212.81851222,15.10160333,8.460,2000.0,17.100,-32.500
TYC 1468-01133-1,212.73257667,15.21567417,8.379,2000.0,-88.900,-71.300
TYC 1468-01308-1,212.40488611,15.62169889,6.913,2000.0,42.000,-60.200
TYC 1468-01330-1,211.62333500,16.97019972,6.797,2000.0,-4.900,13.000
TYC 1469-00789-1,214.68117333,17.35352583,7.912,2000.0,-52.000,21.300
TYC 1469-01073-1,215.70558278,17.45337694,8.370,2000.0,-15.500,-5.600
TYC 1469-01455-1,214.93882639,16.30680389,4.981,2000.0,-141.500,62.000
TYC 1469-01456-1,214.36851306,15.26336028,6.037,2000.0,15.900,7.900
TYC 1470-00305-1,209.39680944,18.26067417,7.771,2000.0,-38.000,-45.200
TYC 1470-00590-1,208.81792806,18.69023222,8.063,2000.0,-36.700,-21.200
TYC 1470-00740-1,208.84055417,19.38733361,8.022,2000.0,-11.700,6.300
TYC 1470-00940-1,208.30395889,17.93285750,5.803,2000.0,-33.700,5.500
TYC 1470-01157-1,208.67130222,18.39853222,2.719,2000.0,,
TYC 1470-01158-1,210.40349278,17.66858611,6.514,2000.0,-46.300,-83.800
TYC 1471-00040-1,210.70966444,17.98784333,8.225,2000.0,-5.800,-2.400
TYC 1471-00439-1,212.44385778,19.74017139,7.917,2000.0,-34.900,-3.700
TYC 1471-00747-1,211.13532333,19.17760111,7.701,2000.0,-64.000,-102.600
TYC 1471-00971-1,211.63902389,17.91203583,7.824,2000.0,-56.800,-11.000
TYC 1471-01047-1,212.18273333,17.63890056,7.805,2000.0,13.000,5.600
TYC 1472-00387-1,213.76528806,19.90063444,7.267,2000.0,6.900,-32.800
TYC 1472-00535-1,213.48912333,19.58039583,8.368,2000.0,8.600,-15.500
TYC 1472-00662-1,213.55088556,18.08553389,8.049,2000.0,-89.800,-132.200
TYC 1472-00720-1,214.70383944,19.85569333,8.235,2000.0,-11.400,-7.300
TYC 1472-00941-1,214.76676778,19.06541639,6.979,2000.0,-17.600,5.700
TYC 1472-00943-1,215.50670833,19.80523667,8.065,2000.0,-2.100,-36.500
TYC 1472-01111-1,215.26118833,19.73034556,7.668,2000.0,33.900,-28.500
TYC 1472-01220-1,215.28909611,19.18018139,7.090,2000.0,-6.200,6.100
TYC 1472-01427-1,214.01715111,18.91187444,5.992,2000.0,41.300,-32.200
TYC 1473-00669-1,210.58791083,20.88146639,7.784,2000.0,110.600,-66.000
TYC 1473-00696-1,210.48976778,21.55609722,7.979,2000.0,-121.000,10.600
TYC 1473-00735-1,208.61700611,20.64195222,7.954,2000.0,210.100,-76.300
TYC 1473-01002-1,209.27625250,20.95395389,6.862,2000.0,24.900,-17.400
TYC 1473-01073-1,210.26510861,21.97636444,7.210,2000.0,29.100,-36.800
TYC 1473-01074-1,209.66220083,21.69631556,5.747,2000.0,-5.200,-44.000
TYC 1474-00192-1,212.06468361,21.19314028,8.167,2000.0,9.900,-52.300
TYC 1474-00441-1,212.38180194,20.47173472,7.502,2000.0,-140.700,-33.400
TYC 1474-00537-1,210.84165417,22.49579694,6.898,2000.0,-16.600,-19.100
TYC 1474-00561-1,211.55650250,22.16771472,7.523,2000.0,-12.400,-7.100
TYC 1474-01065-1,211.98245639,20.43878389,8.456,2000.0,-136.500,128.300
TYC 1474-01119-1,213.15682472,22.37509889,7.991,2000.0,28.700,-41.900
TYC 1474-01160-1,213.04472500,20.64274417,7.614,2000.0,-28.800,-19.100
TYC 1475-00381-1,215.83985000,22.27194917,8.224,2000.0,-12.200,-7.900
TYC 1475-00421-1,213.67057667,21.87340861,6.402,2000.0,40.900,-7.500
TYC 1475-00656-1,215.64275528,20.52311806,8.313,2000.0,15.000,-5.500
TYC 1475-00872-1,214.63027056,21.47321833,7.896,2000.0,-56.300,-7.600
TYC 1475-00876-1,213.67119583,21.41396889,8.450,2000.0,-13.000,0.500
TYC 1475-00957-1,214.58917750,21.30436250,7.138,2000.0,-32.300,-27.100
TYC 1475-01020-1,214.04687472,21.24274861,7.671,2000.0,48.500,-14.900
TYC 1475-01155-1,214.13717611,20.12206889,6.467,2000.0,-137.900,-88.300
TYC 1476-00065-1,218.12736389,16.54829167,8.339,2000.0,-47.000,-7.100
TYC 1476-00392-1,217.06284139,16.11906111,7.517,2000.0,82.100,-178.000
TYC 1476-00451-1,216.68281944,16.41424222,8.259,2000.0,-8.300,-7.400
TYC 1476-00476-1,216.04699389,16.27365278,6.997,2000.0,-31.100,6.700
TYC 1476-01164-1,217.47380972,16.20881861,7.697,2000.0,-42.500,-23.300
TYC 1477-00189-1,221.31040611,16.96439750,4.710,2000.0,-60.800,-51.900
TYC 1477-01336-1,220.18150444,16.41830417,4.877,2000.0,10.600,16.400
TYC 1478-00113-1,221.47483722,16.79810083,7.484,2000.0,-8.300,8.100
TYC 1478-00509-1,221.52497417,15.13174306,6.021,2000.0,-85.700,18.400
TYC 1478-00773-1,223.23539472,15.13239250,7.050,2000.0,-39.800,-16.800
TYC 1478-00819-1,223.70824389,15.32529361,7.163,2000.0,-14.600,11.200
TYC 1478-00843-1,223.34733833,15.70511500,6.885,2000.0,-20.200,29.800
TYC 1478-00843-2,223.34740778,15.70475861,7.547,2000.0,-20.200,29.800
TYC 1479-00042-1,218.01944722,18.83604528,7.869,2000.0,-240.500,13.700
TYC 1479-00657-1,216.55036861,19.20925167,8.382,2000.0,-61.800,11.900
TYC 1479-00896-1,217.89078861,17.64301556,7.399,2000.0,-36.200,-31.600
TYC 1479-01217-1,216.61419417,19.22683694,5.425,2000.0,-70.400,27.500
TYC 1480-00017-1,220.39717833,18.48424444,8.406,2000.0,-27.500,18.100
TYC 1480-00019-1,220.46482222,18.49598917,7.622,2000.0,-1.100,-42.600
TYC 1480-00097-1,221.04890333,18.46245389,7.597,2000.0,-66.600,-159.100
TYC 1480-00317-1,219.61490306,19.85618222,8.136,2000.0,-48.300,7.600
TYC 1480-00369-1,219.37000556,19.84769444,8.316,2000.0,-17.100,-66.900
TYC 1480-00657-1,219.55835306,18.29853361,6.034,2000.0,-29.100,-64.700
TYC 1481-00004-1,222.36973500,19.51038361,6.906,2000.0,-46.100,-6.500
TYC 1481-00071-1,222.27482278,19.69826222,7.914,2000.0,-66.500,-29.700
TYC 1481-00101-1,221.74850222,19.79954028,7.516,2000.0,29.200,-25.400
TYC 1481-00128-1,223.37993028,19.88852139,7.067,2000.0,4.500,-53.500
TYC 1481-00215-1,221.38923694,17.88455417,8.013,2000.0,31.400,88.100
TYC 1481-00321-1,221.77975861,18.34056500,8.378,2000.0,14.100,-6.100
TYC 1481-00327-1,223.08613056,17.78135389,8.047,2000.0,-38.900,14.000
TYC 1481-00335-1,221.85134056,17.75718389,8.495,2000.0,-101.600,29.300
TYC 1481-00411-1,223.77833972,17.70154417,7.881,2000.0,-33.000,-51.900
TYC 1481-00442-1,222.81679639,18.65007722,7.711,2000.0,-12.600,-101.500
TYC 1481-00485-1,223.34584667,18.23548722,7.913,2000.0,44.900,-35.400
TYC 1481-00532-1,222.21440528,18.19970639,7.480,2000.0,13.300,-8.700
TYC 1481-00556-1,221.33573111,18.88490889,6.240,2000.0,9.900,19.500
TYC 1481-00637-1,221.88285306,19.05002722,7.513,2000.0,10.100,0.700
TYC 1481-00650-1,223.16007472,19.06422194,8.201,2000.0,-24.200,-103.400
TYC 1481-00694-1,223.35013667,19.15229417,6.090,2000.0,-441.000,217.100
TYC 1481-00722-1,222.84702500,19.10062500,4.757,2000.0,,
TYC 1482-00129-1,216.20214083,21.35798556,7.375,2000.0,6.600,-35.600
TYC 1482-00509-1,216.65902861,21.58958278,8.215,2000.0,-31.800,18.500
TYC 1482-00566-1,217.23989306,20.76764222,7.494,2000.0,-52.200,42.000
TYC 1482-00590-1,216.07136250,21.45420722,8.262,2000.0,-12.700,3.200
TYC 1482-00691-1,216.37516472,20.59152333,7.321,2000.0,132.400,-580.600
TYC 1482-01131-1,218.13590917,22.25996500,5.941,2000.0,-126.200,39.800
TYC 1483-00075-1,220.64813028,20.49159583,8.049,2000.0,-17.800,5.700
TYC 1483-00774-1,221.31853972,21.08604028,8.336,2000.0,3.500,6.600
TYC 1483-00948-1,220.09118056,21.97577528,6.174,2000.0,-17.400,40.900
TYC 1483-01030-1,220.59652472,21.29316278,7.541,2000.0,-108.000,-31.500
TYC 1483-01065-1,220.47600278,21.12368667,6.509,2000.0,-12.900,-55.300
TYC 1484-00032-1,223.03095278,20.29068361,6.958,2000.0,11.500,-0.300
TYC 1484-00108-1,222.28911389,20.40130556,7.954,2000.0,8.400,4.700
TYC 1484-00443-1,221.99830333,21.70679806,8.138,2000.0,-34.000,-4.100
TYC 1484-00610-1,222.10608194,22.39873639,7.875,2000.0,12.500,-14.100
TYC 1484-00844-1,222.08654722,21.31865278,7.939,2000.0,-58.800,-19.800
TYC 1485-00115-1,224.74257639,17.32713500,7.909,2000.0,-34.800,-72.100
TYC 1485-00140-1,224.12481083,17.10332833,7.851,2000.0,-37.400,-44.200
TYC 1485-00294-1,224.44804278,15.05885028,7.154,2000.0,35.600,-25.600
TYC 1485-00466-1,224.76167722,15.07912639,8.129,2000.0,18.500,-4.000
TYC 1485-00478-1,225.56276639,15.08494278,8.209,2000.0,-21.300,-12.900
TYC 1485-00489-1,225.25873361,16.15920806,8.478,2000.0,-28.500,10.100
TYC 1485-00540-1,224.29866611,16.38813861,5.821,2000.0,-2.600,-5.300
TYC 1485-00728-1,225.63823750,16.05476028,7.072,2000.0,-215.600,90.400
TYC 1485-00815-1,225.89542556,15.42165417,8.160,2000.0,-53.400,19.900
TYC 1486-00297-1,229.03491778,15.54149861,8.344,2000.0,-13.200,-86.700
TYC 1486-01031-1,229.10680556,16.79466889,7.753,2000.0,-17.200,-167.900
TYC 1487-00412-1,231.31794278,15.06011389,8.397,2000.0,-28.200,-24.300
TYC 1487-00608-1,230.09736389,16.55547667,8.462,2000.0,-81.700,46.600
TYC 1487-00674-1,230.03572944,16.18545667,7.810,2000.0,-62.400,-31.400
TYC 1487-00733-1,230.68205639,16.26131056,8.283,2000.0,-388.100,1.200
TYC 1487-00832-1,230.47877333,16.50221750,8.237,2000.0,21.300,9.300
TYC 1487-00978-1,229.89805833,15.95576667,8.484,2000.0,-135.300,11.900
TYC 1487-01430-1,231.44751750,15.42805472,5.340,2000.0,-13.700,-7.300
TYC 1488-00222-1,225.80429583,17.97565694,7.330,2000.0,8.600,-2.600
TYC 1488-00278-1,224.43771222,18.98687000,6.726,2000.0,-134.000,12.200
TYC 1488-00512-1,226.12259222,19.84132250,7.774,2000.0,-11.600,10.700
TYC 1489-00023-1,226.83476500,18.44193889,6.039,2000.0,42.800,-51.700
TYC 1489-00130-1,227.21692278,19.03871361,8.363,2000.0,-153.800,-36.000
TYC 1489-00306-1,229.10852278,19.15894222,8.190,2000.0,-24.500,-25.800
TYC 1489-00506-1,228.19012083,19.09522278,7.400,2000.0,-21.800,-12.700
TYC 1489-00534-1,227.05384444,18.89320111,8.412,2000.0,-93.500,22.600
TYC 1489-01251-1,228.18382194,19.29178028,7.375,2000.0,-594.900,283.500
TYC 1489-01252-1,228.18260361,19.28535806,6.706,2000.0,-594.900,296.300
TYC 1489-01253-1,228.01780806,18.97599361,6.124,2000.0,-14.200,10.200
TYC 1490-00157-1,230.69569778,18.91878000,7.239,2000.0,-230.900,77.200
TYC 1490-00175-1,231.53709778,18.17124944,7.988,2000.0,14.100,-7.800
TYC 1490-00361-1,231.47208556,19.48072444,6.313,2000.0,-54.000,-6.300
TYC 1490-00690-1,230.43217528,18.43933667,7.897,2000.0,-35.600,15.700
TYC 1490-00815-1,230.92306167,17.86698917,7.953,2000.0,-17.000,-11.900
TYC 1490-00912-1,231.83671861,17.63507472,8.072,2000.0,-68.300,42.900
TYC 1491-00627-1,226.19378417,22.41536583,7.837,2000.0,-35.500,-68.600
TYC 1491-01009-1,225.21783083,22.04557278,6.416,2000.0,-4.200,6.700
TYC 1491-01160-1,224.26503778,21.55548167,6.506,2000.0,-24.100,-26.200
TYC 1492-00135-1,229.14041194,20.50008750,7.841,2000.0,40.200,-43.600
TYC 1492-00257-1,227.04685389,21.08574333,8.081,2000.0,97.100,-110.400
TYC 1492-00424-1,228.56926361,20.57487139,8.096,2000.0,11.900,5.200
TYC 1492-00474-1,229.31293722,20.99649944,8.370,2000.0,-14.600,-17.600
TYC 1492-00734-1,227.90641111,21.52643028,7.670,2000.0,-36.000,20.100
TYC 1492-00975-1,228.01691278,22.31349500,6.818,2000.0,-23.300,-27.900
TYC 1492-01310-1,227.89264500,20.04343083,7.165,2000.0,37.500,-18.700
TYC 1493-00463-1,230.59982139,20.92849417,8.240,2000.0,-19.100,5.900
TYC 1493-01007-1,229.36533806,22.29972722,7.907,2000.0,-98.000,63.400
TYC 1493-01037-1,230.48457694,21.48069222,8.435,2000.0,13.400,-24.500
TYC 1493-01501-1,229.60213861,20.57280889,5.793,2000.0,-12.600,-20.400
TYC 1494-00412-1,232.95202806,16.23449389,7.472,2000.0,-8.600,-7.100
TYC 1494-00442-1,232.30055944,16.39547472,6.488,2000.0,-33.000,61.300
TYC 1494-00473-1,232.43529278,16.19198722,7.251,2000.0,-32.400,7.500
TYC 1494-00593-1,232.26914500,15.28428639,8.236,2000.0,-8.100,-7.100
TYC 1494-00616-1,234.11745583,15.10139972,6.698,2000.0,-5.200,9.200
TYC 1494-00937-1,233.46972500,17.13747444,6.521,2000.0,-48.400,-50.100
TYC 1494-01477-1,234.38907806,16.52972917,7.763,2000.0,-37.700,-31.800
TYC 1494-01543-1,233.26960389,16.01207056,6.698,2000.0,22.100,-13.800
TYC 1494-01801-1,233.99994333,16.10956778,8.472,2000.0,-34.200,-21.600
TYC 1494-01853-1,233.09846417,15.62391694,8.432,2000.0,14.200,-19.400
TYC 1494-01862-1,234.12165611,16.11909889,5.966,2000.0,73.800,-5.100
TYC 1494-01863-1,233.04031861,16.05615472,6.211,2000.0,-2.300,5.700
TYC 1495-00371-1,236.17562278,17.26421167,6.136,2000.0,-29.500,6.900
TYC 1495-00555-1,236.20091417,16.73737167,7.124,2000.0,-71.800,-6.200
TYC 1495-00778-1,236.12228500,16.51036806,7.656,2000.0,-10.100,-8.200
TYC 1495-01428-1,234.91656194,16.31392083,7.012,2000.0,-48.800,39.000
TYC 1495-01511-1,236.60001750,15.52668611,6.719,2000.0,-21.200,7.600
TYC 1495-01542-1,236.09067889,15.29984111,8.230,2000.0,68.400,-45.500
TYC 1495-01818-1,234.68724111,15.41449917,8.016,2000.0,43.400,-65.200
TYC 1495-01993-1,235.24619917,16.02462750,6.092,2000.0,21.300,-17.200
TYC 1495-01994-1,236.54673500,15.42192222,3.653,2000.0,67.200,-43.700
TYC 1496-00569-1,239.31297833,17.18592250,8.078,2000.0,-3.900,13.600
TYC 1496-00572-1,239.70456361,16.21114972,7.882,2000.0,-18.000,-30.900
TYC 1496-00733-1,238.54289111,16.99110139,8.222,2000.0,11.600,-4.400
TYC 1496-01784-1,238.22057111,15.94311583,8.274,2000.0,50.900,39.200
TYC 1496-01841-1,238.23464222,15.43075389,7.567,2000.0,-57.100,-20.400
TYC 1496-02042-1,238.00244333,15.23621833,7.372,2000.0,-60.500,-126.400
TYC 1496-02112-1,238.23394667,17.40316917,6.441,2000.0,-55.400,-8.000
TYC 1496-02113-1,238.39524278,16.07498528,6.261,2000.0,19.000,-22.000
TYC 1496-02119-1,239.11252167,15.66459361,3.882,2000.0,,
TYC 1497-00167-1,232.53939806,19.02905306,8.175,2000.0,-22.000,-1.200
TYC 1497-00332-1,232.46129694,18.49984806,7.337,2000.0,-25.000,10.300
TYC 1497-00474-1,232.12061583,18.01410167,8.226,2000.0,-57.500,-32.200
TYC 1497-00843-1,233.20073833,19.74336472,8.134,2000.0,-36.300,0.900
TYC 1497-01708-1,233.88864500,17.65558611,6.221,2000.0,-78.600,-12.500
TYC 1498-00029-1,236.59682194,19.90746250,7.715,2000.0,-70.900,28.800
TYC 1498-00148-1,235.61214750,18.21598667,7.930,2000.0,-31.500,42.600
TYC 1498-00613-1,236.92755750,19.29647611,8.472,2000.0,-10.600,-6.200
TYC 1498-01027-1,236.85756056,18.81469556,7.942,2000.0,-5.700,-20.200
TYC 1498-01693-1,235.11857389,18.67152444,7.717,2000.0,-18.800,18.500
TYC 1498-01752-1,236.85764667,18.84942722,8.367,2000.0,2.800,-20.500
TYC 1498-01787-1,235.38787472,19.67049972,4.513,2000.0,-59.300,-41.200
TYC 1498-01788-1,235.47814861,18.46390278,5.818,2000.0,-72.400,56.300
TYC 1498-01789-1,237.18502889,18.14176889,4.273,2000.0,-52.500,-88.000
TYC 1499-00466-1,238.39722083,18.72279139,8.496,2000.0,-21.300,-44.100
TYC 1499-00624-1,238.91607306,18.62076972,6.241,2000.0,-8.700,-11.300
TYC 1499-00638-1,238.50746917,18.77528056,8.203,2000.0,-143.900,-82.400
TYC 1499-01000-1,238.44705167,17.61636333,8.133,2000.0,-24.600,6.800
TYC 1499-01019-1,239.75773611,18.32586944,7.871,2000.0,-59.800,4.400
TYC 1499-01630-1,237.50408361,19.69259139,8.335,2000.0,27.300,-29.200
TYC 1499-01859-1,237.88524694,19.28914833,8.367,2000.0,-5.700,2.500
TYC 1500-00016-1,232.19295028,22.44557917,8.061,2000.0,-4.400,-29.300
TYC 1500-00223-1,232.93892306,20.37743944,7.802,2000.0,6.900,-8.000
TYC 1500-00869-1,234.47419556,21.44066000,8.126,2000.0,4.600,23.100
TYC 1500-00892-1,233.83900361,22.48756194,8.218,2000.0,-7.600,3.400
TYC 1500-01476-1,233.00322722,20.94128389,8.365,2000.0,-16.400,0.000
TYC 1501-00088-1,235.54960833,20.19172750,8.429,2000.0,-30.500,5.300
TYC 1501-00459-1,235.62879361,20.59870556,8.427,2000.0,-24.700,14.200
TYC 1501-01180-1,236.23264167,21.44409167,7.523,2000.0,45.100,130.000
TYC 1501-01336-1,235.99136889,22.33978694,8.246,2000.0,-11.400,-21.400
TYC 1501-01373-1,236.23221917,20.88143194,7.756,2000.0,21.400,-10.200
TYC 1501-01629-1,237.12008972,22.41555278,6.982,2000.0,-32.400,-37.100
TYC 1502-00062-1,239.24036222,20.03833778,8.313,2000.0,-29.000,-14.000
TYC 1502-00375-1,237.62952417,20.34023667,7.731,2000.0,16.200,-39.700
TYC 1502-00939-1,238.72885222,22.14256250,8.303,2000.0,48.900,-7.700
TYC 1502-01037-1,237.76932222,22.31770889,7.906,2000.0,-13.900,-39.000
TYC 1502-01708-1,239.10975639,21.24591361,8.153,2000.0,-5.200,-28.900
TYC 1502-01749-1,239.99173889,21.62197194,7.756,2000.0,10.700,-21.300
TYC 1502-01782-1,237.81642417,20.97787667,4.914,2000.0,-55.200,18.000
TYC 1502-01783-1,238.64442694,20.31086389,5.634,2000.0,-83.600,44.200
TYC 1503-00588-1,241.71016500,16.35253694,7.890,2000.0,21.700,-42.000
TYC 1503-00662-1,240.09824028,15.66748056,7.972,2000.0,2.300,-25.600
TYC 1503-00749-1,241.94023472,16.73459444,8.135,2000.0,-5.600,-14.200
TYC 1503-01085-1,241.93869889,15.71039139,7.884,2000.0,13.900,-18.300
TYC 1504-00133-1,242.86973611,16.66567833,6.084,2000.0,3.400,6.700
TYC 1504-00136-1,242.41619194,16.80506111,8.377,2000.0,9.000,-3.400
TYC 1504-00596-1,243.46810194,16.43428194,7.978,2000.0,-12.100,9.700
TYC 1504-00620-1,242.71959194,15.17528861,8.429,2000.0,-11.400,13.600
TYC 1504-00658-1,243.13778139,16.53935333,8.294,2000.0,-55.800,-22.400
TYC 1504-00845-1,242.78332750,16.30916056,8.220,2000.0,19.300,-117.500
TYC 1504-01255-1,242.21522750,15.79639750,7.729,2000.0,-17.000,1.100
TYC 1505-01128-1,244.68516000,16.61504167,8.284,2000.0,13.100,-25.500
TYC 1506-00472-1,247.84645750,16.41993167,7.686,2000.0,-50.400,-80.400
TYC 1506-00570-1,246.70620111,16.17179639,7.510,2000.0,8.600,-22.800
TYC 1506-00584-1,246.66335806,15.97264611,6.759,2000.0,1.400,-2.100
TYC 1506-00921-1,247.00619944,15.73657333,8.098,2000.0,-13.600,-7.000
TYC 1506-01141-1,247.10070333,15.43132056,7.429,2000.0,-8.500,-8.000
TYC 1506-01163-1,247.54216500,15.12827194,7.499,2000.0,11.600,10.300
TYC 1506-01174-1,246.60450056,15.09432694,7.423,2000.0,-53.900,5.400
TYC 1506-01256-1,247.02130861,15.35150722,7.515,2000.0,-30.100,24.900
TYC 1507-00099-1,240.65563222,18.11397528,7.562,2000.0,-17.300,14.400
TYC 1507-00818-1,240.06159417,17.17931056,8.440,2000.0,-10.000,6.100
TYC 1507-00998-1,240.95769861,17.80273444,6.888,2000.0,-25.000,16.500
TYC 1507-01114-1,240.30976889,17.81803028,5.212,2000.0,-47.000,156.100
TYC 1508-00013-1,243.69985722,18.21661611,7.587,2000.0,-9.700,-19.800
TYC 1508-00391-1,242.27452278,17.36645028,7.918,2000.0,-10.000,10.400
TYC 1508-00483-1,243.47440750,18.48569278,8.293,2000.0,-14.100,-6.700
TYC 1508-00659-1,242.79000194,17.92704639,8.152,2000.0,-15.800,12.700
TYC 1508-00845-1,242.87527889,16.97768250,7.878,2000.0,-63.000,12.600
TYC 1508-00937-1,242.19434306,17.20571111,6.125,2000.0,-19.200,-31.600
TYC 1508-01272-1,242.02071194,17.05446611,6.206,2000.0,-25.500,-31.900
TYC 1508-01273-1,242.01893833,17.04699361,5.097,2000.0,-34.000,-5.600
TYC 1509-00192-1,244.46533556,17.77697250,8.376,2000.0,-19.300,-5.400
TYC 1509-00350-1,245.72071444,17.40322750,8.430,2000.0,-55.100,16.700
TYC 1509-00870-1,245.32749111,17.84705667,8.338,2000.0,3.700,-34.100
TYC 1510-00049-1,246.62619694,18.41028056,8.394,2000.0,-39.900,37.000
TYC 1510-00051-1,247.22028139,18.41316139,7.687,2000.0,-339.900,383.300
TYC 1510-00051-2,247.22069306,18.41285250,7.914,2000.0,-339.900,383.300
TYC 1510-00360-1,247.67160778,18.63409889,7.982,2000.0,-13.500,2.400
TYC 1510-00628-1,247.85186667,17.49995056,8.380,2000.0,14.400,-10.400
TYC 1510-00646-1,246.36215500,17.30310722,8.033,2000.0,-33.500,-73.200
TYC 1511-00004-1,240.61209944,19.62998361,8.173,2000.0,-28.000,38.200
TYC 1512-00668-1,243.86948056,18.80828778,5.831,2000.0,-69.700,-84.500
TYC 1512-00848-1,243.21443639,19.10156083,7.259,2000.0,-42.900,-4.500
