source_id,ref_epoch,ra,dec,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,astrometric_params_solved,duplicated_source,ra_error,dec_error,pmra_error,pmdec_error,parallax,radial_velocity
2349420126012032,2016.0,47.48722175730163,3.060693477389311,58.55088429420292,-59.375722444784756,7.355467,7.578615,6.969973,6.103186,31,true,0.105815284,0.090740696,0.1165642,0.10547481,8.062200287138156,-5.3995447
2778538898443264,2016.0,47.412222200942594,4.38427379959238,20.001339994344846,13.730536345513741,7.458585,9.532068,6.116211,1.1082,31,false,0.032421578,0.030303676,0.040342156,0.036081914,1.5230323310200227,43.184914
3665501184671104,2016.0,45.593898994088654,4.352914234157361,16.640977854581223,6.302420235890801,5.6009407,5.5436416,5.6853104,0.9165378,31,true,0.052130483,0.046365306,0.07327514,0.05165412,7.3383728456276405,
3793113252920320,2016.0,45.66625899079103,5.188148900550677,4.753062854812914,-7.451708796465311,7.4183846,7.4059815,7.408304,1.0754645,31,false,0.035473667,0.030218754,0.04332323,0.037340734,4.9379341345157854,12.407185
4425847835083264,2016.0,48.10981175974319,6.660882342424615,-8.399697035575667,-0.7562548964030311,5.1344094,5.770787,4.3602085,1.5113156,31,false,0.11553644,0.096279025,0.15160693,0.10456272,4.163520957913336,-9.572037
4645750160709248,2016.0,42.83664951333226,3.0567887431309155,-9.530263098359907,-4.987330620652284,7.312822,7.478857,7.0110455,0.9646926,31,false,0.020446481,0.018632097,0.024650997,0.022053475,5.306610238780507,0.22116876
5228079006411904,2016.0,44.26913576658498,4.501125525228609,17.938077087810328,22.556130192080875,5.0265765,6.422219,3.850905,1.1581824,31,false,0.08100667,0.06596585,0.075127415,0.059448928,3.049690678222294,50.044617
5850333868501248,2016.0,41.337421695841414,4.7114504498852,69.74547472674081,-40.82801481032268,5.9799666,6.123906,5.7064962,1.2503762,95,false,0.056349047,0.050819185,0.06596487,0.05840944,20.371766109641275,23.694855
5922077001986176,2016.0,40.340090955371934,4.427539209105315,10.281035232275002,-61.298331760291774,6.9498754,7.077219,6.7042594,3.2400587,31,true,0.09613702,0.07074066,0.10719617,0.08181659,6.990293076484558,
5972070421436672,2016.0,40.23587996434974,4.870720682776147,,,7.307699,7.2205677,6.8187885,,3,false,18.91209,19.677204,,,,
6121947600098304,2016.0,41.13592136457917,5.657678411919321,4.095607966852768,-22.655812846962586,7.4872894,7.9891253,6.8241897,0.9552397,31,false,0.020386156,0.01609943,0.02491731,0.023380596,3.9726050527355627,-19.211329
6803919687302528,2016.0,45.46807230961405,5.336219193957437,38.906485621133896,15.901554393972017,5.9490547,6.485092,5.2586827,5.1671224,31,false,0.14484984,0.1126864,0.16618073,0.14363112,9.239782749279827,-50.949234
6963761190199424,2016.0,45.9627666464047,6.133522852317712,232.14689641946057,49.837745238663295,6.792566,7.062214,6.352973,1.2677258,31,false,0.023755644,0.022487588,0.030054994,0.026444608,31.979075012851403,24.714314
7012208421296512,2016.0,45.86731992860746,6.226440123327249,-9.311675218691907,-58.65246515371933,6.637057,6.807562,6.3207498,1.2760824,31,false,0.053244542,0.03192364,0.07515898,0.043554246,14.06554190426927,-15.857665
7137861984507136,2016.0,44.0174600288259,6.175020577507975,19.441982732589388,11.40453510695635,6.972165,7.528686,6.264221,1.3347429,31,false,0.023402859,0.020639792,0.0333058,0.031792145,5.084337072719972,39.927986
7320518353634560,2016.0,46.41047732399552,6.1174194763072,31.34352738553919,-3.8673257243288477,7.2390366,7.941989,6.42825,1.0520539,31,false,0.02094526,0.018030388,0.028495604,0.023530163,3.75454080779437,36.946335
7461255842074368,2016.0,47.10368819283662,6.723551265190124,18.02066939450671,20.980542257354582,7.369281,7.8838916,6.6882,0.9810021,31,false,0.018731805,0.016667204,0.025681116,0.021876523,4.140332115872868,22.006195
7597629643591936,2016.0,47.11613627242889,7.642930375900692,-17.166179441062905,-20.088599156295523,6.964732,7.086621,6.729445,0.9202697,31,true,0.022484789,0.01841303,0.03031932,0.025206577,9.518671285541444,21.582506
8336913774261504,2016.0,43.58747636305295,7.680148575290517,22.285370048431364,-18.722491938929355,7.417686,7.4353933,7.3330536,4.6533775,31,true,0.15042758,0.13769455,0.2098349,0.17875572,4.190546969738954,
8810116091022208,2016.0,44.05766181697293,8.38116469976781,66.40087965379057,-89.43507977777753,5.860868,6.090557,5.476144,1.3787111,31,false,0.10680581,0.06703654,0.12481492,0.07972633,23.14853753090701,27.377527
8900825800310016,2016.0,44.928756622077145,8.907313066231804,8.382463671123842,-16.384884771127954,4.663585,4.6236258,4.741956,0.930449,31,false,0.1378747,0.10788997,0.15549998,0.12860394,7.32072847953057,24.661987
9192093302608000,2016.0,51.88317890551529,5.870251187728645,9.554702942994428,-41.36331327592077,6.7858624,7.449947,5.999315,1.0465544,31,false,0.019357566,0.016073853,0.02856785,0.021799095,5.3590129769547685,-8.329161
9769543065590912,2016.0,52.75596189613907,7.198243627173156,-13.712340918250376,-14.619252210406408,7.1888075,7.8588204,6.394894,0.9453886,31,false,0.019165594,0.014990979,0.022575155,0.018838527,3.732287358413368,26.671963
10245940838016768,2016.0,49.28774962295888,6.799759946916994,50.94927857503431,-29.704749585819556,6.9244967,7.0315895,6.7112885,0.97238666,31,false,0.01896828,0.01749944,0.025442243,0.021533353,12.102751535777545,26.818878
10584899657116672,2016.0,49.3606888568276,7.655782956901497,166.35672958126955,-6.3048898334079615,7.2656646,7.5396423,6.8254075,1.068295,31,false,0.019086001,0.016152864,0.025803473,0.021224504,21.272281275292496,31.39197
11097615673025152,2016.0,49.983378019528715,8.699743733005407,-7.405842443972652,-5.9114740345306815,7.4170227,7.436893,7.340017,0.97625357,31,false,0.02657166,0.022918647,0.032653265,0.029711181,3.9860775334274003,
11166438229308672,2016.0,51.20302758439933,9.028538893521931,-66.3842445405924,-74.41348730919924,3.3823738,3.9195676,2.781005,6.2043886,95,false,0.28886068,0.21283974,0.35629368,0.26478648,15.078813297551084,
11330849576988544,2016.0,53.016786666429034,7.566289791722438,-13.272183141095827,-8.894786370499434,7.412726,7.8889594,6.764855,1.001827,31,true,0.020757662,0.016073057,0.027330836,0.020074124,4.453663388477463,-7.371714
11538141878574208,2016.0,54.048871260440585,8.886433264628003,15.840098472959703,-9.720098714593428,7.1021223,7.852653,6.2624445,3.0820794,31,false,0.061744034,0.053191956,0.07674584,0.06404907,4.016075668041039,0.5755438
12288352407192704,2016.0,55.38376173165499,10.081678560505317,-16.129998626316752,-20.536680170194764,6.8746705,7.503462,6.1119666,1.2885973,31,false,0.024365673,0.017655976,0.031002408,0.021322899,5.6150358090474555,-0.3060431
12314843763993984,2016.0,54.47914080873418,9.932742443373881,21.435817562344855,-20.64167796404694,7.025612,8.205708,5.957515,0.92795026,31,false,0.018742025,0.013526107,0.023770526,0.016965512,2.4075562335510474,-10.657883
12561615405506176,2016.0,53.14990051144888,9.373236488496987,30.32725707794592,-48.03632686245544,5.7445254,5.703043,5.7845187,1.2483284,31,false,0.0998162,0.06555241,0.1529482,0.08642688,8.991481876387276,
12730974556132096,2016.0,51.7925714099467,9.732550147153876,70.74114212076735,-43.155877043093504,3.7018294,3.6811469,3.7389565,7.27634,95,false,0.46086204,0.48495215,0.63990754,0.5088291,16.791442221122395,
12790176385109376,2016.0,51.19291146778012,9.807727492435625,34.759972553452684,-29.499336720082297,7.43707,8.027367,6.7004924,1.0852956,31,false,0.023105504,0.017483097,0.03105682,0.022536386,4.365623812667153,16.764393
13247985539110272,2016.0,52.609905533808764,10.458679890806861,4.198237186424596,-20.068863960644435,6.471569,7.249885,5.6128454,1.0600885,31,false,0.027252309,0.017840134,0.03024501,0.023124333,3.8281367161878417,-17.32142
13471804874760192,2016.0,53.04988045561125,11.542221280700227,28.170432953631128,-44.262284884576545,6.780669,6.7879796,6.737653,1.0461832,31,false,0.032415885,0.0256169,0.0448344,0.03273267,8.353643039715577,8.884386
13755375795347328,2016.0,48.1462924720083,8.593689680877839,-19.52947845697556,-9.09981020604413,7.167308,7.7542486,6.433856,0.98354626,31,false,0.017631521,0.015331067,0.022508303,0.018287865,5.299773471920455,6.149298
13898793343318144,2016.0,47.161619603691,8.47140235195367,-2.8660838100016717,74.42105325099357,5.998988,6.518025,5.3167915,1.1046512,31,false,0.030863754,0.02164106,0.034551375,0.023511315,8.021724569884904,39.564457
14724045539432832,2016.0,46.17876264984041,9.090228232226321,17.632200450746033,-13.523374767638291,7.0613885,8.804562,5.778635,1.1922516,31,false,0.028268743,0.027339086,0.035584576,0.029652908,2.0091208663927547,98.888794
15230714241517056,2016.0,47.70497388979554,10.005953754502999,33.66293503299624,12.103251944528452,6.163624,7.221689,5.141483,1.2127041,31,false,0.026592353,0.026022304,0.03440396,0.029855303,3.8690699562370483,37.886234
15516278027114624,2016.0,47.104525030517536,10.795725538416262,-64.31964199765906,-32.557527275595746,7.1949363,7.4097123,6.8205266,3.0782764,31,false,0.07155642,0.05876588,0.08611612,0.06914185,9.154836985815045,-21.175312
15759613694243712,2016.0,47.66178887618479,11.872515688036835,33.20172058586204,-23.128202094031543,5.9547124,5.9198546,5.9897337,1.0991414,31,false,0.07025856,0.0441542,0.07179105,0.04951445,7.417852829290322,16.020597
16014322434665600,2016.0,51.2692014141482,10.976368376039618,11.694266221465673,-19.40042171537981,7.2885084,7.33639,7.175159,0.9984513,31,true,0.052950583,0.032744616,0.077510364,0.046287913,8.384586568427466,6.535252
16370186245017600,2016.0,52.60189379567805,11.336366312512377,-13.13448034264113,-16.445575872541,5.1155972,5.099041,5.1343536,1.2554324,31,false,0.14781739,0.1091181,0.16966449,0.1341364,8.746982301199711,-3.602746
16383346024792192,2016.0,52.15135794493335,11.390361111066236,-11.541419609144743,-35.64922394314657,6.4841995,6.9700065,5.83106,1.0940577,31,false,0.027832495,0.017846294,0.032156855,0.020645589,7.278244321616285,25.800947
16680111085068800,2016.0,51.06420282056112,11.860875658291294,0.25722481965878785,-26.725055441813097,7.4075704,9.373152,6.088695,1.1272436,31,false,0.036932327,0.038243156,0.04699361,0.045189615,2.142088444913393,-42.35133
16744118982390016,2016.0,51.294252619464444,12.48526437707979,20.869815652892623,-26.400061818168865,7.3839183,7.4976044,7.152462,12.009403,31,false,0.27064723,0.22828162,0.33089852,0.24812469,8.086501630718962,28.970203
16835073505156096,2016.0,51.82786002172244,12.7352501551198,9.7127995343028,-7.452138656850486,6.289849,6.265853,6.3021026,1.8069098,31,false,0.07836605,0.06648476,0.10497528,0.08216451,9.541824249993251,26.336842
17147300447504768,2016.0,50.141055791117886,12.346644324343366,134.9834035196895,11.120201379023532,7.226325,7.460426,6.823675,0.88894963,31,false,0.019882027,0.016935548,0.026490483,0.020758359,14.036524833813123,47.39196
17165957785420160,2016.0,49.80790077316795,12.452033215955597,42.33839773571657,-9.781295716378324,7.1569314,8.430111,6.052151,1.326456,31,false,0.026556306,0.024268746,0.03402604,0.027651818,3.0209995148586493,14.083196
17501068313867008,2016.0,51.04231214101836,12.62950173067494,24.018562631365313,-20.420084818944222,5.593529,6.274796,4.7881327,1.4866055,31,false,0.038699083,0.02912025,0.05177849,0.033679944,6.602719368114749,18.616224
17841779479693696,2016.0,49.96668140023868,13.377025498311841,0.1566483046201792,-10.483656267281573,6.834345,7.3115177,6.175035,1.8556411,31,false,0.043435417,0.036260147,0.057181925,0.044077806,4.229812538546133,7.716833
18118925129052544,2016.0,38.96851868474252,5.593141310365199,-27.58544339863692,-22.20528137386583,4.6401253,5.086966,4.0387683,2.2604077,31,false,0.34244305,0.21064544,0.5271186,0.28030568,8.09040619012287,3.8575442
18215544713443712,2016.0,40.28261918955002,6.072309598576447,7.470057207188473,7.931084179632307,6.2544456,7.183669,5.30572,0.9208014,31,false,0.021793213,0.019275397,0.03346906,0.031213209,2.127603574803379,26.352156
18262823713408000,2016.0,40.06560266213229,6.1119446455306585,49.26340789226573,-1.2176209482369824,6.1548142,6.353897,5.804866,1.3797305,31,false,0.05079536,0.029829863,0.06113633,0.037253223,25.483150672363138,19.440514
18319482922049664,2016.0,38.365835539215006,5.700187875394124,14.662301185391055,2.316802545767823,7.303468,7.905202,6.569112,1.1281325,31,false,0.024289547,0.019983884,0.03246221,0.024035085,4.960386624041879,24.800644
18512103615307648,2016.0,39.01125164935767,6.43225500298024,113.65070264243991,-37.32340813513585,6.946374,7.095209,6.666209,1.0319372,31,false,0.034769505,0.04131501,0.048641194,0.050222833,9.159043711323635,27.964397
19248565951976064,2016.0,38.05070234190872,6.717251751698278,-1.5830995392584424,-13.475277348443738,7.299231,7.8362036,6.6072745,0.9569074,31,false,0.019388895,0.015978936,0.028551592,0.02126413,4.573801040624195,44.56204
19316224572460416,2016.0,39.02838450657828,6.8933391075785275,1778.585493720961,1477.3061594730598,5.4983196,6.019165,4.820522,7.2789974,31,false,0.3217272,0.21676202,0.4300584,0.24807107,138.34000380964673,25.208157
19400302852196096,2016.0,38.76719730257708,7.470469368702623,-5.952657478359894,-117.11358654463915,5.8909745,6.4078155,5.200617,1.6069908,31,false,0.03465892,0.032663614,0.04532856,0.035577722,8.785114756194753,-29.664211
19757227518759424,2016.0,39.503518313049916,7.695089967359215,87.08610524508593,-42.39600134692228,6.2924495,6.505852,5.9229007,14.877601,31,false,0.5262248,0.38962004,0.54456407,0.39952055,14.105098869725817,24.393251
19783998050497792,2016.0,39.14586814121264,7.729941897837668,,,5.531586,6.0515137,4.8343925,,3,false,0.973549,0.37456316,,,,-29.29593
19910476247553152,2016.0,40.34886328085987,8.526977990294082,-3.755763519373331,-38.45267746809893,6.8105063,7.5051117,6.005259,1.0434746,31,false,0.020729905,0.01753085,0.025475508,0.022502521,3.328153106958767,-27.53554
20959135462406400,2016.0,43.442843976137844,9.335718309145488,56.39739056877269,-22.532019817458412,4.8993115,6.8729486,3.5765927,0.99701214,31,false,0.10856876,0.10454412,0.1220543,0.13221619,4.1424198422552365,22.091743
21568058745758848,2016.0,41.845877502652804,9.307443133055319,2.6858488740520863,-59.07193346476386,7.2633104,7.933806,6.4794106,1.2001244,31,false,0.022397626,0.020236881,0.03068957,0.029524192,5.2522986714628495,-39.068222
21859669845327488,2016.0,41.236830226139006,10.113961719979088,278.64066947215184,-41.22217069212974,4.1537447,4.347166,3.9056797,1.3437456,31,false,0.2244134,0.20102054,0.30754897,0.2548072,37.5923954771885,29.530758
21943816844529920,2016.0,40.50027415483823,10.544689462490746,,,6.154715,6.7680573,5.4037924,,3,false,0.12576619,0.05383992,,,,37.48342
22745910577134848,2016.0,37.0399300386071,8.46004005983054,,,4.2553577,4.2396884,4.28058,,3,false,1.116159,0.58118707,,,,13.267533
23128437544373120,2016.0,38.55487942041784,8.988736849570046,35.31142331717682,9.954949408763753,7.3551397,7.5449715,6.9887447,1.3887614,31,true,0.033663966,0.024887629,0.03789212,0.030914558,7.757016665914865,5.5250044
23174273435297024,2016.0,37.39693703621821,9.006397510725455,9.377876028354944,11.202325322950607,6.8830824,7.0346236,6.5921383,1.5598148,31,false,0.042691134,0.038101576,0.05341997,0.04670885,5.461318386130436,
23420151723059200,2016.0,37.397324849783,9.565635854442906,-0.2675984750315508,1.8553018837422965,5.834278,6.340275,5.1467648,1.876335,31,false,0.06681028,0.04881605,0.08062151,0.05639642,10.691974170640917,-10.537962
23851022842228736,2016.0,36.127411642222945,9.71293420672051,53.69334738787913,-62.756526289856716,6.642882,7.182858,5.9472136,1.0556056,31,false,0.020338565,0.017811215,0.026106719,0.021057922,6.537225308431779,-0.423876
24262652508347520,2016.0,36.846129814421076,10.197421526921246,-293.91950812091386,-203.0842204574235,6.334228,6.5629745,5.945881,0.9293027,95,false,0.035526887,0.027145607,0.04523189,0.029344885,27.427690692534163,-39.346535
24302303646021632,2016.0,36.04338567593943,10.272386530265496,34.19402876474011,-19.3117145619178,6.7424545,7.339702,6.0071235,1.1819525,31,false,0.033131525,0.023593957,0.034872822,0.02474053,8.50572382040191,64.37935
24328996867188480,2016.0,36.690365506076546,10.56523829410273,36.730365499663556,-13.294254878187013,6.6401563,6.787187,6.3568273,1.1560552,31,false,0.024110978,0.022093683,0.031150889,0.027505003,7.638111153022752,
24340923991956352,2016.0,36.54657675614524,10.636656621450712,83.9426954677596,-258.1660641741735,7.187089,7.4672427,6.734499,1.0363843,31,false,0.019049639,0.017686043,0.024993055,0.022856757,28.31725645032313,-0.21373312
24525263988276224,2016.0,36.204501672929474,10.610491886630948,20.978552328592972,-15.021778233274963,5.4581585,5.403805,5.5409327,1.1668302,31,false,0.15524277,0.09326636,0.231977,0.11404928,4.248273226042387,
24570756281835392,2016.0,35.8085083189933,10.83679877143091,-10.991700042297108,11.831459021184042,7.392424,7.8560977,6.7598877,1.0462188,31,false,0.022265635,0.020170696,0.028588044,0.023263095,8.453916990456412,-8.270898
24707336241895168,2016.0,36.17476434813139,11.338766679812245,5.856362915953865,-4.816726514480909,7.2613115,8.2020645,6.3066726,1.2273952,31,false,0.027892528,0.024175249,0.032756433,0.032769505,1.8680252956866317,-14.459152
24955447912616576,2016.0,40.620451383402795,10.741623983382224,-26.487001342360795,-23.617503689716244,6.2991457,6.318123,6.233508,2.9902558,31,false,0.10222922,0.09676562,0.13109316,0.13566498,8.03806714188747,3.336996
24984275733067392,2016.0,39.76461949609979,10.63671970501634,50.73800989607007,-68.34276721049969,6.3900404,6.9198895,5.7062545,1.0255296,31,false,0.037481353,0.020829257,0.055707965,0.028245062,6.781854516345249,6.6895795
25792554218535296,2016.0,41.24047883463906,12.445372394055434,122.20336216793947,-86.32790660728324,5.1208315,5.237447,4.9015937,1.312306,31,false,0.16001838,0.12277377,0.20080017,0.18066952,25.252210654077494,
26042658754047360,2016.0,38.60825252240969,11.604690365752964,35.15037181537001,-27.964041825018214,6.9759564,6.9648657,6.9782357,1.2247313,31,false,0.04684343,0.041447803,0.055433534,0.045317225,8.165220136664301,8.19332
26147868272907648,2016.0,38.51600259043176,12.180702683104537,183.66404075345744,-35.423176049266885,7.3514624,7.667243,6.8695273,1.0939653,31,false,0.022792298,0.018634604,0.02951483,0.025578614,22.52072670160063,34.20532
26466039450342400,2016.0,39.43862259115973,12.269626650554057,-37.29919798752696,2.8182132267579334,7.278418,7.799946,6.593294,1.0870788,31,false,0.023374772,0.018123588,0.02823974,0.023124915,3.7532060796112825,1.4741639
26484834227184896,2016.0,39.15926754825287,12.447251091150017,279.47143285121086,-85.65389143322106,5.4919176,5.769906,5.0812464,4.1127963,31,false,0.80641055,0.329415,0.8716063,0.32172474,28.90260357723277,8.355055
26719236362332544,2016.0,40.112801295616315,13.527086428942674,-0.23549818079157392,-19.210097661554062,7.199225,7.7700057,6.477962,1.1839265,31,false,0.022150602,0.019993333,0.025906475,0.022358714,4.406556789328681,0.6773599
26958208342737536,2016.0,39.00551217533018,13.755029260313018,24.065832322591554,-8.995916003003753,7.1251645,7.4017982,6.6731853,1.0281645,31,false,0.025795478,0.02717884,0.03314136,0.03341545,6.964719078365787,15.708102
27081211910303872,2016.0,45.20464647990919,10.244300704011112,9.30421120056764,-2.9184186369519494,7.22647,7.944966,6.4018593,0.9317612,31,false,0.022791948,0.017805064,0.02375519,0.020677859,3.6386431172535314,16.316906
27112724086011776,2016.0,44.60032466006478,10.205247250110574,22.810502083384225,14.218360827463089,6.806086,7.8350406,5.8041253,1.1093892,31,false,0.024148282,0.021115892,0.031511128,0.024147214,2.309012786149549,63.78182
27157219947182592,2016.0,45.02207306330726,10.655674528457242,138.38494760836542,-76.54899651755518,7.408712,7.630395,7.030236,1.0025877,31,false,0.020879596,0.016085241,0.025590977,0.020282326,12.438531615371096,4.3207436
27215425344082048,2016.0,45.86741278482275,10.698047845956555,10.269675704025747,4.186783226304469,7.455968,8.331683,6.5370517,1.0391731,31,false,0.0198289,0.018174224,0.026577553,0.022717997,2.0739714289623525,16.632616
27257344224863360,2016.0,45.18428219833366,10.870244195245899,79.8261513552614,-33.20314365609675,5.2170644,6.1985936,4.225475,1.0753722,31,false,0.05719197,0.04370415,0.06459561,0.051641632,6.229619667989063,17.622078
27700619209529216,2016.0,46.57143459596183,11.665252504138099,18.687032894666842,-8.197216577132687,6.160147,7.4060855,5.0347366,1.3096493,31,false,0.035784964,0.024994705,0.043417875,0.03186068,2.807676353022471,-77.3534
29203582885313152,2016.0,44.690252724870284,13.60407264633387,31.15014333809725,-84.30511079240326,6.992702,7.5298615,6.2981925,1.1854916,31,false,0.021937586,0.024292681,0.029102996,0.027644701,5.0801919227511325,66.32658
29407129975205888,2016.0,47.84125888774369,13.04791591368295,-15.386871316039876,16.44498772441362,5.8246174,6.3454666,5.1439447,0.95483637,31,false,0.025048153,0.021153923,0.032697875,0.026352061,8.480912117787593,7.945352
29564978613492224,2016.0,47.2539133557894,12.859709195883596,-2.946256200115571,7.777361224898813,7.003109,7.458343,6.380994,1.4570061,31,false,0.027896103,0.024324505,0.03625288,0.031009134,7.521398724105602,3.9590905
29620675749358080,2016.0,47.53274515920445,13.453654747084183,-9.863329978297456,-6.700475582365027,7.2649193,9.714843,5.8134766,1.0379977,31,false,0.056454156,0.041656394,0.065903306,0.050120983,1.3904817559630667,-22.863802
29644521407738496,2016.0,46.598690564643306,13.186974198471711,-1.0692033954941058,-62.26374790450555,5.351705,5.884214,4.6694007,1.2272652,31,false,0.07605337,0.08001453,0.093908824,0.08774372,10.17112465187081,-15.627846
29769552200265856,2016.0,47.4810299072002,13.694336589457347,32.248371377718954,-1.611518162295504,7.4424596,8.762466,6.308304,1.1360027,31,false,0.027545627,0.023106039,0.03414533,0.030189035,1.7687932599458231,78.073456
30321099016072320,2016.0,49.61317372318086,15.176106923971478,3.719589057897707,-281.2930503790567,7.221677,7.620156,6.6464877,28.10156,31,false,0.43925643,0.43833238,0.58600116,0.48150843,20.219630328202456,11.47542
30479806647464448,2016.0,46.20694897101333,13.79742963623451,25.539591550891075,-6.106777102733853,7.1076326,7.5925727,6.455113,1.1475524,31,true,0.020764725,0.021046953,0.028376576,0.023855802,5.455367585823786,34.99654
30885560797848320,2016.0,46.820202095542385,15.202994518002075,11.614477536424097,-22.584867117937527,7.472747,8.2855015,6.5892897,1.141736,31,false,0.027369808,0.019327283,0.033809707,0.025094569,3.4188646127537154,-37.203434
31136107714336896,2016.0,48.535089188692886,15.590357197770958,22.678191537866994,-13.104297088437919,7.160346,7.1766157,7.0953274,0.96617246,31,false,0.029465983,0.02739435,0.041872848,0.038805176,6.793614262113079,14.719143
31402022025462400,2016.0,47.984758187312806,16.165960833115985,-4.043644014145224,-5.9077777254644435,6.835725,7.7167187,5.916196,1.1843405,31,false,0.023719052,0.01838572,0.02616965,0.02096011,2.9763712929625177,6.6307325
31452221603178496,2016.0,48.10369233415103,16.516664871126306,-5.302319786480249,-15.36912657614218,7.317783,7.3866296,7.1644306,1.0842565,31,false,0.025756873,0.02381549,0.03305773,0.029385673,6.510722914611861,-6.823213
32215523190918784,2016.0,43.48751894604562,14.218845251647899,-0.016923978242188387,-15.260447884612535,7.359184,7.8816943,6.6743484,0.94446003,31,false,0.021911224,0.019706933,0.02957997,0.024332862,4.394265934156733,13.345599
32339286968439296,2016.0,44.217535129654784,14.609570869850018,45.29790074294823,-4.884472571050561,6.486686,8.985572,5.0498633,0.92996514,31,false,0.06487038,0.05716197,0.065158725,0.05994462,3.0241346819435813,63.57113
32528265529532160,2016.0,43.410326905565846,14.670239849230974,-2.6948933795173087,-3.310185333539485,6.51151,7.800197,5.3887315,1.0973597,31,false,0.029147118,0.042612202,0.038807657,0.034207672,1.6074894665239607,13.654247
33141999176254080,2016.0,41.137396662746795,15.311787711394171,2.9419353964608876,-16.23550158241043,5.7472363,5.7457323,5.729386,2.9078586,31,false,0.1500432,0.12172735,0.17192754,0.124309264,5.786706135390988,18.013584
33260918230834048,2016.0,42.87341327035664,15.081958079042348,29.63576145467988,-24.64966277863568,5.5005884,5.4426904,5.575978,0.89444745,31,false,0.14917892,0.094581895,0.22662519,0.12370878,7.051947557101,
33313488630458624,2016.0,41.90861629990879,15.23120849808814,18.7962326561175,-23.72673006089123,7.172235,7.7316766,6.4366508,1.0260013,31,false,0.023563126,0.019712145,0.027318662,0.024710739,5.999619515273279,-11.249119
33345718065035904,2016.0,41.99759736346251,15.507904178433348,7.020679229059441,-26.365332532376883,6.2400928,6.93489,5.424665,1.0346464,31,false,0.0329719,0.021722501,0.034183953,0.025907958,3.275707911941578,-16.90721
33830740131749760,2016.0,45.22241547369388,15.030858018798577,-62.98555404935813,-75.33249295236304,7.1913495,7.4487925,6.766736,7.243005,31,false,0.2990297,0.23072903,0.44506556,0.30152822,14.142191551327596,-42.021454
33982335297474560,2016.0,46.16928473832952,15.85561411883447,-13.530900146142681,-91.94868143377634,5.9411473,6.6484523,5.1292925,3.441712,31,false,0.107262395,0.0822422,0.1280759,0.096878216,6.216421858809096,-31.274084
34291882180418304,2016.0,44.369724981734464,16.29354099374859,74.9000139505286,-38.43585515111788,6.5646105,7.158939,5.830929,1.2729479,31,false,0.031146126,0.023050206,0.038121384,0.029579652,6.960435776095726,-3.6184678
34597890010467456,2016.0,47.41892316363743,17.26069073718252,-13.341214753600811,-40.59421052344665,7.142492,7.999375,6.2340803,1.0626653,31,false,0.01932441,0.016748566,0.027016485,0.020951202,3.616768851868406,12.2748785
34923963927437696,2016.0,43.497698373878805,16.020421490775224,11.781309756154993,-3.7121927374499393,7.3006,7.822486,6.601605,4.853296,31,false,0.09577205,0.09642694,0.123642825,0.11033762,4.680719507302876,-2.469814
