detection_id,x_px,y_px,flux_above_background,peak_above_background,peak_snr,area_px,major_sigma_px,axis_ratio,saturated,source_class,measurement_half_window_px,fitted_ra_deg,fitted_dec_deg,catalogue_star_id,classification
212,307.0347478154241,1033.6473155253686,1095.1690640346333,173.53734349871192,35.49398464458361,10,0.7723207738916676,1.0309252268885956,True,compact,4,320.5778144734664,-16.794550969280756,TYC 6360-01220-1,unclassified_object
213,159.34211981255856,970.3270012004538,1094.3072640134951,164.86215627740077,37.80552018412441,13,0.9313084371582844,1.216414152068412,True,compact,4,326.23031714475485,-33.02728637593742,TYC 7490-01839-1,unclassified_object
214,719.0236646286894,176.30212833530223,1091.8641741667986,199.39215171868028,47.37201929592939,11,0.8415854469178873,1.169258087788627,True,compact,4,60.13369201214919,12.492288265580727,TYC 0662-01546-1,unclassified_object
215,1240.516501819221,1012.6584011732768,1090.335078042942,197.53096509614718,34.207153686843,11,0.7713437098055707,1.0644443872443738,True,compact,4,240.46212900175675,58.57175140042491,TYC 3883-01543-1,unclassified_object
216,579.1161849785179,465.7331810469938,1089.2709806766416,199.98838965084593,34.16875294029135,9,0.7994918395344627,1.2187763482268936,True,compact,4,22.88540176992324,15.33219812996102,TYC 1198-01597-1,unclassified_object
217,317.5269665277243,214.73313950545267,1088.60669260566,167.06359493850528,38.13037560785518,13,1.0402488958274083,1.5350639195545568,True,compact,4,45.604120553447466,-23.621462252101555,TYC 6438-01110-1,unclassified_object
218,1030.2688640407089,1175.0675202439957,1087.4555438773252,190.79531751503066,30.901955494927304,12,1.3850046340748563,2.3873022300201896,True,broad_blob,8,268.1560629826505,40.019592323911695,TYC 3093-01948-1,unclassified_object
219,980.8264598196497,257.74831290991335,1087.1837369176963,181.22011478313524,27.30220121082031,12,1.1307140255510642,1.8514318751580103,True,compact,4,73.17951374465265,36.708821244294796,TYC 2399-01843-1,unclassified_object
220,215.42401453922488,778.6879162265348,1086.9597980895094,182.88560575078947,35.043264784623,11,0.8561809880942922,1.2298739126594715,True,compact,4,346.68385990368387,-23.709840200140363,TYC 6972-01268-1,unclassified_object
221,1136.8686271753406,894.9010368954539,1084.8958790010247,211.29081127756234,30.3692524835901,10,0.858794279253547,1.159754233161132,True,compact,4,275.0292347824987,71.36295299424934,TYC 4437-01492-1,unclassified_object
222,152.07904089865073,914.6569360929701,1083.556267502866,183.2211753203914,35.30611833910801,11,0.9554709432298129,1.4211111039390087,True,compact,4,332.1034770760313,-32.99374264573765,TYC 7492-01466-1,unclassified_object
223,1085.292564955042,884.9029122787251,1082.983933977191,194.70653077603635,26.345640734755882,11,1.2957925634990746,2.4135361753161244,True,compact,4,293.13629019547864,69.68090752196002,TYC 4448-02481-1,unclassified_object
224,698.7353925229979,1147.391590634171,1082.7568945612925,175.83631850263146,20.510888153922526,12,0.8259839964076086,1.0501238556509405,True,compact,4,299.67515773616515,19.47120355433344,TYC 1624-03414-1,unclassified_object
225,906.509026640114,993.3409130666168,1082.6695028942656,194.66395209431786,20.54615180830302,11,1.0073926481697626,1.4270003799285031,True,compact,4,303.8550195173553,47.68063522145467,TYC 3576-02157-1,unclassified_object
226,276.44117024508057,997.7916364457217,1082.3647760022945,177.3443943470747,27.101481307109534,11,0.8091239187603895,1.063641439187525,True,compact,4,324.2976983919827,-19.42288080819677,TYC 6370-01176-1,unclassified_object
227,477.20086983358806,909.2807817582699,1081.2091549760496,206.17986084196374,30.677254281755985,8,0.7392869379399994,1.1207736161745023,True,compact,4,332.54672401087146,6.166160408557888,TYC 0565-01999-1,unclassified_object
228,245.48649011106286,1067.3380619559587,1080.7095324845097,179.01446256975274,40.67582245400627,13,0.8854196492728862,1.1975167219290996,True,compact,4,316.7850696477962,-24.98533039412353,TYC 6928-00335-1,unclassified_object
229,1140.9966483249316,882.3583265643992,1080.5040983717618,208.58874238193255,29.693403800771474,8,0.7858986481135882,1.3052723180858414,True,compact,4,275.2173100575209,72.73449208034283,TYC 4437-01491-1,unclassified_object
230,501.2320894124595,1031.5645373578416,1079.7356215335599,192.27090298586708,29.188593221302053,11,0.7769110006756844,1.1114971580183561,True,compact,4,318.9546511552479,5.223226921280592,TYC 0536-02354-1,unclassified_object
231,1057.475424827807,881.9114095727416,1071.4585893561589,209.6984361054068,28.457381078433862,8,1.0486483228074501,2.106954047874736,True,compact,4,300.7597930383407,67.90824023122067,TYC 4446-01736-1,unclassified_object
232,144.63194954599555,809.49242462906,1070.0706913805075,172.00965907824124,30.72855181461875,12,0.9766201665156977,1.4705829671803547,True,compact,4,343.1254791915184,-32.84096300876382,TYC 7508-01313-1,unclassified_object
