star_id,ra_deg,dec_deg,mag,reference_epoch_jyear,pm_ra_cosdec_mas_per_year,pm_dec_mas_per_year
Gaia DR3 31136107714336896,48.535089188692886,15.590357197770958,7.160346,2016.0,22.678191537866994,-13.104297088437919
Gaia DR3 31402022025462400,47.984758187312806,16.165960833115985,6.835725,2016.0,-4.043644014145224,-5.9077777254644435
Gaia DR3 31452221603178496,48.10369233415103,16.516664871126306,7.317783,2016.0,-5.302319786480249,-15.36912657614218
Gaia DR3 32215523190918784,43.48751894604562,14.218845251647899,7.359184,2016.0,-0.016923978242188387,-15.260447884612535
Gaia DR3 32339286968439296,44.217535129654784,14.609570869850018,6.486686,2016.0,45.29790074294823,-4.884472571050561
Gaia DR3 32528265529532160,43.410326905565846,14.670239849230974,6.51151,2016.0,-2.6948933795173087,-3.310185333539485
Gaia DR3 33141999176254080,41.137396662746795,15.311787711394171,5.7472363,2016.0,2.9419353964608876,-16.23550158241043
Gaia DR3 33260918230834048,42.87341327035664,15.081958079042348,5.5005884,2016.0,29.63576145467988,-24.64966277863568
Gaia DR3 33313488630458624,41.90861629990879,15.23120849808814,7.172235,2016.0,18.7962326561175,-23.72673006089123
Gaia DR3 33345718065035904,41.99759736346251,15.507904178433348,6.2400928,2016.0,7.020679229059441,-26.365332532376883
Gaia DR3 33830740131749760,45.22241547369388,15.030858018798577,7.1913495,2016.0,-62.98555404935813,-75.33249295236304
Gaia DR3 33982335297474560,46.16928473832952,15.85561411883447,5.9411473,2016.0,-13.530900146142681,-91.94868143377634
Gaia DR3 34291882180418304,44.369724981734464,16.29354099374859,6.5646105,2016.0,74.9000139505286,-38.43585515111788
Gaia DR3 34597890010467456,47.41892316363743,17.26069073718252,7.142492,2016.0,-13.341214753600811,-40.59421052344665
Gaia DR3 34923963927437696,43.497698373878805,16.020421490775224,7.3006,2016.0,11.781309756154993,-3.7121927374499393
Gaia DR3 34959010860789632,43.823469266556074,16.308983183705624,7.2228208,2016.0,204.0303657617365,-46.59796711370879
Gaia DR3 35003163124358784,43.29902482766639,16.483181636109737,6.195142,2016.0,63.739365743309854,-62.66502420825043
Gaia DR3 35187846718111104,42.96815445633381,16.497666781516262,7.0281024,2016.0,-7.530413204188703,-11.084078950075453
Gaia DR3 35433518847394560,43.73015502169925,17.734674058154475,6.9426813,2016.0,28.985266838507197,-15.889850215635015
Gaia DR3 35588412548063744,45.1312721111307,18.0048673376534,6.816704,2016.0,0.17177659483414587,-25.38647570080979
Gaia DR3 35757015784350208,44.478557645604035,17.813354968492806,6.6468644,2016.0,27.678100785959646,-9.902149855422937
Gaia DR3 35773474098974592,44.11027389324208,18.022211560250028,5.4576983,2016.0,,
Gaia DR3 35845938787261952,43.952039093037854,18.331570036339052,3.7192929,2016.0,,
Gaia DR3 36147204974506368,56.52607037051939,10.54888612205608,7.28593,2016.0,-12.34279272621205,11.734027748923227
Gaia DR3 36290072767519232,57.067886248816585,11.143196305561473,5.053788,2016.0,23.847663538764955,-23.09004234751211
Gaia DR3 36615734367427072,57.36239685282755,11.144219703090018,7.4958506,2016.0,-26.530896156614883,-33.33049166803099
Gaia DR3 37136834159399808,57.81623685090313,13.04597327094363,6.262458,2016.0,24.37474601686199,-23.57523682824001
Gaia DR3 37732528943184512,56.345157840762354,12.353094196646195,7.213318,2016.0,12.030284479196698,-13.7286615567252
Gaia DR3 37819699599347072,55.825441491409656,12.793890741565027,6.574432,2016.0,2.8477798802758647,-11.651642419797136
Gaia DR3 37963495104480000,56.609492953902866,13.509013157625533,6.863677,2016.0,21.82081643840801,-23.665676238017905
Gaia DR3 38779676329655168,58.63962790126841,13.770613671667801,7.218558,2016.0,14.851756363841481,-52.82973375196203
Gaia DR3 38928728875067392,60.15441847534597,13.892151628269513,6.8008084,2016.0,21.272781511157657,-13.088914857707543
Gaia DR3 39001502801541760,61.379730506014866,14.286138683239336,6.947627,2016.0,11.912196668059838,-35.40558094209393
Gaia DR3 39026791568954112,61.59571140412359,14.402494384920557,7.199268,2016.0,57.64969650738949,66.32259230994882
Gaia DR3 39127499961401472,59.832069127393055,13.974775428956983,6.408987,2016.0,-10.06990845118086,-59.31006593683636
Gaia DR3 40146060045654912,60.18541919618323,15.475096472193462,7.366102,2016.0,-37.06165169520768,-42.057808872336075
Gaia DR3 40304870756684288,58.4786995230954,15.611529330099836,7.454344,2016.0,-0.7140530246322409,-1.920073384923398
Gaia DR3 40834354322264832,52.71832563316209,12.936672293685813,3.8361235,2016.0,18.799659003119523,0.5971270718886312
Gaia DR3 41034499799802880,53.338251262844054,13.782326055488388,6.632988,2016.0,-11.158523039973328,-20.038376663696926
Gaia DR3 41201178891455872,54.82110955768444,13.891053960132385,6.4402533,2016.0,12.12003712509002,-99.23230983996426
Gaia DR3 41368029780423040,55.55160583634386,14.79303409572089,7.4657264,2016.0,21.958726383519494,28.002642167716985
Gaia DR3 41604493500143872,54.60990197325456,15.149369558480922,6.9919763,2016.0,2.397696954164707,-61.309119955348294
Gaia DR3 42133908347483264,52.243897563915496,14.996703911297116,7.3627744,2016.0,21.209078852619946,-18.749381104571675
Gaia DR3 42228947385657088,53.39966744025154,14.678484258920635,6.3484864,2016.0,-0.1022055391943455,-1.4737787798208533
Gaia DR3 42374048560382080,54.449385481040366,15.43042829507915,6.3827343,2016.0,19.920102591088114,-28.34908014961705
